Chr	Center
4	626827
4	627091
4	627303
4	627633
4	628043
4	628406
4	628547
4	628817
4	629079
4	629461
4	629585
4	629813
4	629999
4	630172
4	630346
4	630512
4	630763
4	631049
4	631350
4	631510
4	631664
4	631837
4	631978
4	632140
4	632305
4	632461
4	632570
4	632734
4	632830
4	633010
4	633192
4	633382
4	633530
4	633695
4	633880
4	633975
4	634119
4	634327
4	634441
4	634619
4	634803
4	634912
4	635178
4	635355
4	635546
4	635706
4	635883
4	636071
4	636480
4	636845
4	636950
4	637059
4	637151
4	637276
4	637429
4	637582
4	637756
4	637863
4	638076
4	638320
4	638421
4	638524
4	638673
4	638867
4	639036
4	639160
4	639261
4	639422
4	639589
4	639717
4	639819
4	639930
4	640044
4	640181
4	640354
4	640479
4	640576
4	640670
4	640756
4	640853
4	641049
4	641268
4	641601
4	641760
4	641864
4	642160
4	642242
4	642382
4	642564
4	642692
4	643096
4	643214
4	643383
4	643573
4	643702
4	643871
4	644000
4	644181
4	644774
4	644945
4	645283
4	651624
4	651761
4	652326
4	652917
4	653012
4	653137
4	653291
4	653389
4	653644
4	653864
4	653975
4	654055
4	654226
4	654375
4	654732
4	655028
4	655170
4	655526
4	655703
4	655899
4	656007
4	656528
4	656801
4	656946
4	657115
4	657250
4	657435
4	657789
4	657949
4	658094
4	658341
4	658481
4	658683
4	658839
4	659015
4	659380
4	659464
4	659583
4	659780
4	659956
4	660068
4	660345
4	660610
4	660713
4	660855
4	661012
4	661203
4	661367
4	661463
4	661600
4	661741
4	661937
4	662069
4	662186
4	662324
4	662490
4	662666
4	662777
4	663088
4	663251
4	663345
4	663462
4	663569
4	663761
4	663863
4	664040
4	664156
4	664279
4	664435
4	664583
4	664739
4	664902
4	665381
4	665488
4	665702
4	665992
4	666125
4	666283
4	666450
4	666597
4	667012
4	667224
4	667394
4	667543
4	667875
4	668634
4	669166
4	669255
4	669431
4	669589
4	669711
4	669811
4	669941
4	670176
4	670361
4	670499
4	670678
4	670854
4	670996
4	671258
4	671426
4	671589
4	671722
4	672075
4	672256
4	672469
4	672630
4	672787
4	672946
4	673032
4	673166
4	673332
4	673464
4	673612
4	673730
4	673852
4	673974
4	674121
4	674202
4	674339
4	674435
4	674646
4	674815
4	674982
4	675139
4	675309
4	675438
4	675626
4	675843
4	676096
4	676283
4	676585
4	676731
4	677071
4	677218
4	677752
4	677898
4	677995
4	678321
4	678450
4	678637
4	678820
4	679005
4	679139
4	679339
4	679464
4	679630
4	680030
4	680261
4	680503
4	680690
4	680810
4	681015
4	681179
4	681348
4	681657
4	681818
4	682175
4	682359
4	682483
4	682740
4	682857
4	683039
4	683206
4	683381
4	683789
4	684002
4	684141
4	684311
4	684488
4	684805
4	684979
4	685143
4	685304
4	685455
4	685634
4	685888
4	686062
4	686360
4	686541
4	686694
4	686845
4	687032
4	687129
4	687494
4	687690
4	687836
4	688180
4	688329
4	688496
4	688662
4	688787
4	688958
4	689076
4	689216
4	689422
4	689832
4	689963
4	690097
4	690299
4	690472
4	690794
4	691155
4	691320
4	691490
4	691601
4	691702
4	691817
4	692075
4	692376
4	692681
4	692867
4	693058
4	693203
4	693469
4	693654
4	693817
4	693981
4	694169
4	694450
4	694585
4	694955
4	695100
4	695288
4	695445
4	695641
4	695738
4	695885
4	696184
4	696484
4	696597
4	696828
4	697003
4	697189
4	697351
4	697529
4	697646
4	697767
4	697910
4	698209
4	698352
4	698534
4	698667
4	698781
4	699137
4	699483
4	699821
4	700018
4	700232
4	700330
4	700552
4	700713
4	700884
4	700999
4	701095
4	701196
4	701357
4	701688
4	701799
4	702003
4	702110
4	702311
4	702485
4	702666
4	702881
4	703258
4	703428
4	703609
4	703802
4	703945
4	704028
4	704126
4	704459
4	704624
4	704771
4	704921
4	705061
4	705216
4	705430
4	705892
4	706082
4	706192
4	706285
4	706460
4	706651
4	706763
4	706913
4	707086
4	707191
4	707351
4	707578
4	707740
4	707938
4	708231
4	708319
4	708422
4	708555
4	708729
4	708822
4	708910
4	709104
4	709293
4	709560
4	709704
4	709860
4	710005
4	710144
4	710321
4	710459
4	710621
4	710778
4	710963
4	711126
4	711295
4	711404
4	711523
4	711719
4	711944
4	712134
4	712258
4	712362
4	712758
4	712947
4	713139
4	713308
4	713442
4	713592
4	713833
4	714039
4	714244
4	714405
4	714548
4	714719
4	714884
4	715066
4	715197
4	715369
4	715647
4	715828
4	715983
4	716108
4	716285
4	716440
4	716623
4	716874
4	717072
4	717245
4	717356
4	717561
4	718008
4	718533
4	718733
4	718906
4	719060
4	719225
4	719400
4	719537
4	719696
4	719894
4	720067
4	720229
4	720393
4	720640
4	721190
4	721435
4	721593
4	721755
4	722199
4	722318
4	722480
4	722719
4	722819
4	722932
4	723338
4	723446
4	723586
4	723818
4	723964
4	724127
4	724242
4	724342
4	724442
4	724607
4	724708
4	724930
4	725039
4	725224
4	725377
4	725521
4	725642
4	725734
4	725839
4	726043
4	726159
4	726331
4	726642
4	726940
4	727043
4	727419
4	727608
4	727771
4	727930
4	728088
4	728199
4	728387
4	728549
4	728874
4	729118
4	729261
4	729555
4	729664
4	729988
4	730273
4	730599
4	730932
4	731067
4	731277
4	731558
4	731752
4	731875
4	732248
4	732489
4	732696
4	732931
4	733035
4	733184
4	733364
4	733577
4	733745
4	733854
4	733959
4	734176
4	734348
4	734514
4	734688
4	734766
4	735034
4	735199
4	735389
4	735553
4	735693
4	735800
4	736057
4	736223
4	736353
4	736483
4	736793
4	736918
4	737163
4	737273
4	737484
4	737635
4	737816
4	738015
4	738212
4	738315
4	738727
4	738922
4	739056
4	739206
4	739370
4	739493
4	739822
4	739995
4	740297
4	740602
4	740770
4	740984
4	741200
4	741391
4	741557
4	741775
4	742100
4	742184
4	742315
4	742648
4	742830
4	743214
4	743796
4	744091
4	744449
4	744628
4	744784
4	744928
4	745080
4	745387
4	745569
4	745863
4	746045
4	746182
4	746434
4	746533
4	746705
4	746891
4	747043
4	747194
4	747349
4	747516
4	747671
4	747794
4	747900
4	748088
4	748279
4	748387
4	748517
4	748671
4	748884
4	748985
4	749068
4	749190
4	749288
4	749466
4	749630
4	749781
4	749934
4	750243
4	750408
4	750552
4	750865
4	750940
4	751231
4	751402
4	751740
4	751874
4	752217
4	752402
4	752677
4	752974
4	753151
4	753656
4	753809
4	753958
4	754151
4	754288
4	754427
4	754572
4	754776
4	754920
4	755069
4	755267
4	755612
4	755756
4	755890
4	756020
4	756267
4	756571
4	756793
4	756929
4	757180
4	757339
4	757965
4	759765
4	759889
4	759998
4	760149
4	760312
4	760488
4	760728
4	760837
4	760961
4	761056
4	761291
4	761507
4	761611
4	761823
4	762060
4	762288
4	762456
4	762548
4	762659
4	762837
4	762945
4	763225
4	763430
4	763529
4	763799
4	764029
4	764136
4	764251
4	764407
4	764579
4	764748
4	765097
4	765255
4	765715
4	765871
4	766024
4	766176
4	766285
4	766381
4	766508
4	766708
4	767093
4	767319
4	767418
4	767576
4	767716
4	767879
4	768118
4	768455
4	768592
4	768740
4	768968
4	769531
4	769701
4	770332
4	770498
4	770688
4	770923
4	771009
4	771182
4	771428
4	771560
4	771822
4	772001
4	772167
4	772279
4	772469
4	772633
4	772741
4	772963
4	773096
4	773212
4	773546
4	773675
4	773836
4	773945
4	774155
4	774278
4	774367
4	774647
4	775123
4	775270
4	775379
4	775576
4	775729
4	775816
4	776204
4	776504
4	776754
4	776847
4	776963
4	777281
4	777458
4	777696
4	777842
4	778022
4	778198
4	778385
4	778543
4	779039
4	779366
4	779550
4	779722
4	779833
4	779995
4	780140
4	780292
4	780522
4	780684
4	780875
4	780987
4	781165
4	781383
4	781607
4	781745
4	782153
4	782297
4	782504
4	782632
4	782966
4	783155
4	783280
4	783444
4	783565
4	783715
4	783892
4	784220
4	784418
4	784523
4	784619
4	784875
4	785018
4	785157
4	785255
4	785529
4	785685
4	786130
4	786449
4	786574
4	786695
4	786855
4	787209
4	787396
4	787500
4	787611
4	787812
4	787942
4	788126
4	788424
4	788904
4	789097
4	789239
4	789463
4	789624
4	789816
4	789938
4	790057
4	790330
4	790662
4	790772
4	791140
4	791247
4	791455
4	791781
4	791943
4	792432
4	792569
4	792656
4	792773
4	792871
4	793116
4	793248
4	793339
4	793520
4	793734
4	793875
4	794040
4	794225
4	794497
4	794842
4	795018
4	795204
4	795306
4	795504
4	795628
4	795814
4	796221
4	796384
4	796543
4	796686
4	796850
4	797006
4	797135
4	797392
4	797582
4	797691
4	797795
4	797925
4	798176
4	798429
4	798523
4	798625
4	798731
4	798822
4	798952
4	799148
4	799404
4	799748
4	800004
4	800115
4	800363
4	800513
4	800710
4	800953
4	801071
4	801405
4	801861
4	802072
4	802213
4	802394
4	802627
4	802796
4	803503
4	804048
4	804132
4	804965
4	805675
4	806000
4	806205
4	806544
4	806644
4	806816
4	806990
4	807470
4	807646
4	808033
4	808320
4	808817
4	809072
4	809267
4	809386
4	809573
4	809669
4	809840
4	809954
4	810204
4	810302
4	810666
4	810822
4	810957
4	811150
4	811327
4	811459
4	811623
4	811949
4	812180
4	812289
4	812397
4	812575
4	812698
4	812799
4	812913
4	813245
4	813393
4	813668
4	813820
4	813989
4	814152
4	814448
4	814625
4	814768
4	814968
4	815075
4	815161
4	815304
4	815641
4	815837
4	815943
4	816058
4	816215
4	816333
4	816499
4	816800
4	816974
4	817132
4	817283
4	817451
4	818025
4	818232
4	818402
4	818541
4	818783
4	819160
4	819300
4	819429
4	819530
4	819716
4	820229
4	820428
4	820585
4	820770
4	820935
4	821228
4	821347
4	821560
4	821679
4	821975
4	822180
4	822357
4	822819
4	822922
4	823056
4	823153
4	823300
4	823421
4	823532
4	823832
4	823931
4	824069
4	824306
4	824498
4	824725
4	824835
4	824952
4	825096
4	825388
4	825574
4	825655
4	826020
4	826140
4	826333
4	826485
4	826671
4	826823
4	827005
4	827163
4	827322
4	827572
4	827748
4	827938
4	828097
4	828250
4	828397
4	828543
4	828697
4	828853
4	829209
4	829308
4	829634
4	829771
4	829939
4	830085
4	830220
4	830361
4	830714
4	831046
4	831194
4	831325
4	831494
4	831628
4	832063
4	832236
4	832365
4	832536
4	832783
4	832983
4	833140
4	833314
4	833603
4	834011
4	834124
4	834229
4	834389
4	834529
4	834790
4	834951
4	835080
4	835215
4	835469
4	836060
4	836550
4	837066
4	837210
4	837467
4	837784
4	837948
4	838129
4	838241
4	838381
4	838559
4	838948
4	839181
4	839511
4	839682
4	839802
4	839976
4	840080
4	840203
4	840409
4	840762
4	840909
4	841023
4	841210
4	841371
4	841541
4	841680
4	841831
4	841975
4	842340
4	842490
4	842829
4	842988
4	843168
4	843297
4	843404
4	843598
4	843722
4	843835
4	844062
4	844202
4	844389
4	844562
4	844706
4	844880
4	845027
4	845132
4	845244
4	845498
4	845683
4	845994
4	846271
4	846383
4	846476
4	847013
4	847250
4	847451
4	847601
4	847726
4	847917
4	848384
4	848575
4	848748
4	848921
4	849058
4	849213
4	849362
4	849547
4	849771
4	849885
4	850088
4	850297
4	850481
4	850633
4	850769
4	850988
4	851080
4	851249
4	851524
4	851685
4	851789
4	851939
4	852091
4	852212
4	852300
4	852495
4	852701
4	852819
4	853015
4	853150
4	853333
4	853456
4	853841
4	853942
4	854075
4	854406
4	854560
4	854710
4	854979
4	855411
4	855512
4	855741
4	855917
4	856082
4	856333
4	856524
4	856678
4	856974
4	857103
4	857322
4	857470
4	857604
4	857766
4	857928
4	858125
4	858339
4	858440
4	858545
4	858667
4	858824
4	858963
4	859127
4	859358
4	859507
4	859702
4	859858
4	859999
4	860187
4	860386
4	860611
4	860754
4	860870
4	861011
4	861100
4	861306
4	861487
4	861754
4	862243
4	862575
4	862785
4	863008
4	863142
4	863647
4	863760
4	863920
4	864010
4	864166
4	864269
4	864403
4	864669
4	864904
4	865201
4	865379
4	865514
4	865599
4	865715
4	865834
4	865998
4	866172
4	866320
4	866973
4	867183
4	867352
4	867539
4	867808
4	868112
4	868293
4	868451
4	868579
4	868797
4	868927
4	869066
4	869233
4	869505
4	869617
4	870053
4	870243
4	870486
4	870670
4	870766
4	871092
4	871292
4	871415
4	871771
4	878096
4	884735
4	884900
4	885035
4	885189
4	885362
4	885531
4	885722
4	886120
4	886272
4	886411
4	886589
4	886777
4	887115
4	887211
4	887363
4	887525
4	887705
4	887853
4	888010
4	888224
4	888480
4	888683
4	888812
4	888906
4	889268
4	889568
4	889736
4	889916
4	890048
4	890230
4	890385
4	890498
4	890679
4	890791
4	890937
4	891036
4	891190
4	891340
4	891513
4	891622
4	891736
4	891895
4	892064
4	892219
4	892374
4	892655
4	892874
4	893055
4	893213
4	893364
4	893553
4	893726
4	894433
4	894586
4	894700
4	894889
4	895103
4	895233
4	895361
4	895458
4	895570
4	895895
4	895983
4	896102
4	896251
4	896422
4	896581
4	896764
4	896866
4	897028
4	897142
4	897307
4	897431
4	897561
4	897865
4	898194
4	898389
4	898540
4	898651
4	898747
4	899024
4	899107
4	899443
4	899926
4	900037
4	900284
4	900379
4	900511
4	900678
4	900820
4	900971
4	901198
4	901373
4	901536
4	901704
4	902012
4	902183
4	902368
4	902482
4	902948
4	903131
4	903295
4	903473
4	903918
4	904233
4	904386
4	904573
4	904712
4	904902
4	905025
4	905330
4	905517
4	905601
4	905791
4	906090
4	906257
4	906374
4	906533
4	906698
4	906864
4	907060
4	907310
4	907511
4	907680
4	907791
4	907972
4	908135
4	908238
4	908415
4	908531
4	908651
4	908824
4	908930
4	909196
4	909403
4	909505
4	909881
4	910004
4	910210
4	910314
4	910683
4	910890
4	911075
4	911286
4	911462
4	911603
4	911705
4	911853
4	912210
4	912401
4	912588
4	912784
4	912910
4	913074
4	913178
4	913267
4	913381
4	913541
4	913712
4	914017
4	914176
4	914365
4	914652
4	915092
4	915395
4	915633
4	915813
4	916089
4	916470
4	916604
4	916753
4	916847
4	917016
4	917126
4	917309
4	917482
4	917634
4	917812
4	917977
4	918196
4	918352
4	918609
4	918994
4	919106
4	919338
4	919496
4	919581
4	919700
4	919803
4	919974
4	920366
4	920512
4	920881
4	920986
4	921154
4	921411
4	921757
4	921961
4	922088
4	922274
4	922620
4	922769
4	922957
4	923177
4	923391
4	923553
4	923716
4	924162
4	924330
4	924458
4	924715
4	924877
4	925096
4	925231
4	925377
4	925552
4	925707
4	925866
4	926060
4	926358
4	926735
4	926893
4	927239
4	927438
4	927742
4	927996
4	928688
4	928819
4	928933
4	929082
4	929199
4	929304
4	929425
4	929670
4	929805
4	929900
4	930290
4	930706
4	930807
4	931155
4	931269
4	931453
4	931808
4	932006
4	932129
4	932632
4	932745
4	932876
4	933084
4	933527
4	933701
4	933883
4	934202
4	934733
4	935075
4	935240
4	935362
4	935534
4	935760
4	935887
4	936145
4	936302
4	936400
4	936523
4	936679
4	936849
4	936988
4	937182
4	937412
4	937558
4	937944
4	938132
4	938277
4	938457
4	938654
4	938768
4	938880
4	939019
4	939113
4	939254
4	939412
4	939540
4	939693
4	939811
4	939992
4	940144
4	940297
4	940489
4	940817
4	941104
4	941280
4	941436
4	941587
4	941773
4	941939
4	942103
4	942283
4	942391
4	942516
4	942720
4	942897
4	943059
4	943224
4	943426
4	943665
4	944009
4	944152
4	944330
4	944613
4	944787
4	944942
4	945134
4	945844
4	945964
4	946483
4	946736
4	947049
4	947249
4	947398
4	947582
4	947690
4	947909
4	948006
4	948156
4	948267
4	948392
4	948673
4	948850
4	949001
4	949101
4	949264
4	949358
4	949775
4	949940
4	950094
4	950262
4	950569
4	950734
4	950878
4	951036
4	951206
4	951361
4	951509
4	951646
4	951814
4	951944
4	952092
4	952295
4	952432
4	952753
4	952905
4	953084
4	953369
4	953533
4	953667
4	953866
4	954067
4	954325
4	954482
4	954661
4	954926
4	955125
4	955646
4	955753
4	956044
4	956221
4	956364
4	956555
4	956725
4	956856
4	957070
4	957507
4	957863
4	958034
4	958200
4	958367
4	958757
4	958905
4	959014
4	959298
4	959481
4	959644
4	959858
4	960060
4	960346
4	960502
4	960677
4	960829
4	960998
4	961115
4	961286
4	961687
4	961956
4	962131
4	962264
4	962354
4	962533
4	962635
4	962823
4	962998
4	963137
4	963431
4	963600
4	963795
4	964014
4	964114
4	964263
4	964410
4	964899
4	965074
4	965237
4	965321
4	965426
4	965548
4	965967
4	966090
4	966446
4	966588
4	966826
4	967124
4	967286
4	967496
4	967637
4	967799
4	968103
4	968427
4	968609
4	968752
4	968932
4	969081
4	969324
4	969436
4	969610
4	969793
4	970057
4	970153
4	970335
4	970629
4	970803
4	971115
4	971263
4	971398
4	971772
4	971880
4	972016
4	972193
4	972356
4	972499
4	972668
4	972824
4	972925
4	973035
4	973144
4	973277
4	973517
4	973717
4	973971
4	974125
4	974312
4	974599
4	974933
4	975095
4	975236
4	975385
4	975559
4	975753
4	975922
4	976074
4	976922
4	977271
4	977487
4	977670
4	977822
4	977958
4	978143
4	978255
4	978401
4	978567
4	978914
4	979044
4	979207
4	979845
4	979979
4	980163
4	980268
4	980490
4	980660
4	980808
4	992844
4	993296
4	993474
4	993635
4	993760
4	993921
4	994257
4	994435
4	994633
4	994805
4	994899
4	995073
4	995158
4	995445
4	995777
4	995887
4	996181
4	996421
4	996549
4	996665
4	996865
4	997017
4	997178
4	997265
4	997400
4	997581
4	997715
4	997868
4	998026
4	998201
4	998355
4	998668
4	998855
4	999025
4	999196
4	999496
4	999610
4	999747
4	999897
4	1000035
4	1000206
4	1000325
4	1000468
4	1000590
4	1000940
4	1001077
4	1001182
4	1001274
4	1001407
4	1001723
4	1001850
4	1002009
4	1002495
4	1002644
4	1002839
4	1003035
4	1003156
4	1003342
4	1003735
4	1003995
4	1004164
4	1004302
4	1004575
4	1004727
4	1004824
4	1005021
4	1005118
4	1005292
4	1005582
4	1005739
4	1005926
4	1006086
4	1006195
4	1006389
4	1006498
4	1006726
4	1006901
4	1006990
4	1007113
4	1007250
4	1007353
4	1007479
4	1007683
4	1007802
4	1008044
4	1008183
4	1008373
4	1008530
4	1008971
4	1009122
4	1009348
4	1009686
4	1009827
4	1010124
4	1010271
4	1010451
4	1010605
4	1010796
4	1010977
4	1011090
4	1011192
4	1011326
4	1012017
4	1012170
4	1012298
4	1012436
4	1012569
4	1012676
4	1012830
4	1012981
4	1013179
4	1013320
4	1013462
4	1013625
4	1014154
4	1014299
4	1014399
4	1014610
4	1014700
4	1014783
4	1014915
4	1015011
4	1015173
4	1015270
4	1015390
4	1015524
4	1015714
4	1015826
4	1015929
4	1016039
4	1016397
4	1016504
4	1016610
4	1017057
4	1017255
4	1017442
4	1017555
4	1017912
4	1018431
4	1018586
4	1018805
4	1019326
4	1019477
4	1019617
4	1019792
4	1019957
4	1020111
4	1020213
4	1020370
4	1020643
4	1020823
4	1021011
4	1021235
4	1021410
4	1021536
4	1021766
4	1022417
4	1022719
4	1022888
4	1023416
4	1023554
4	1023675
4	1023832
4	1024051
4	1024214
4	1024393
4	1024559
4	1024719
4	1024929
4	1025126
4	1025260
4	1025362
4	1025495
4	1025691
4	1025865
4	1026058
4	1026373
4	1026476
4	1026708
4	1026810
4	1026980
4	1027106
4	1027437
4	1027546
4	1027860
4	1028045
4	1028240
4	1028361
4	1028676
4	1028798
4	1028957
4	1029076
4	1029420
4	1029720
4	1029898
4	1030854
4	1031004
4	1031197
4	1031352
4	1031515
4	1031725
4	1032033
4	1032125
4	1032299
4	1032504
4	1032672
4	1032856
4	1033019
4	1033337
4	1033498
4	1033604
4	1033768
4	1033894
4	1034032
4	1034338
4	1034511
4	1034611
4	1034709
4	1034907
4	1035244
4	1035388
4	1035556
4	1035721
4	1035831
4	1036023
4	1036130
4	1036305
4	1036463
4	1036628
4	1036819
4	1036965
4	1037191
4	1037578
4	1037691
4	1037880
4	1038008
4	1038229
4	1038401
4	1038531
4	1038852
4	1039009
4	1039178
4	1039373
4	1039498
4	1039748
4	1039920
4	1040102
4	1040397
4	1040576
4	1040723
4	1040899
4	1041019
4	1041179
4	1041289
4	1041425
4	1041539
4	1041658
4	1041925
4	1042125
4	1042261
4	1042382
4	1042548
4	1042849
4	1043210
4	1043300
4	1043482
4	1043645
4	1043804
4	1043904
4	1043999
4	1044152
4	1044273
4	1044414
4	1044617
4	1044950
4	1045149
4	1045574
4	1045703
4	1045897
4	1046111
4	1046205
4	1046364
4	1046686
4	1046866
4	1047003
4	1047249
4	1047485
4	1047583
4	1047751
4	1047893
4	1048093
4	1048391
4	1048622
4	1048721
4	1048845
4	1049001
4	1049157
4	1049316
4	1049469
4	1049731
4	1050058
4	1050191
4	1050507
4	1050842
4	1050971
4	1051136
4	1051259
4	1051403
4	1051580
4	1051742
4	1051904
4	1052090
4	1052243
4	1052506
4	1052666
4	1052823
4	1053016
4	1053114
4	1053373
4	1053550
4	1053710
4	1053873
4	1054044
4	1054180
4	1054345
4	1054531
4	1054800
4	1054896
4	1055216
4	1055387
4	1055510
4	1055663
4	1055815
4	1056118
4	1056427
4	1056590
4	1056800
4	1056965
4	1057113
4	1057262
4	1057467
4	1057628
4	1057838
4	1058171
4	1058260
4	1058447
4	1058580
4	1058751
4	1058911
4	1059190
4	1059325
4	1059628
4	1059784
4	1059941
4	1060263
4	1060380
4	1060490
4	1060599
4	1060723
4	1060907
4	1061009
4	1061111
4	1061279
4	1061532
4	1061695
4	1061836
4	1062167
4	1062349
4	1062489
4	1062638
4	1062814
4	1062988
4	1063096
4	1063317
4	1063470
4	1063682
4	1063809
4	1063920
4	1064119
4	1064433
4	1064718
4	1064998
4	1065710
4	1065846
4	1066104
4	1066285
4	1066378
4	1066478
4	1066617
4	1066742
4	1066913
4	1067102
4	1067264
4	1067442
4	1067716
4	1067881
4	1068249
4	1068755
4	1068905
4	1069228
4	1069330
4	1069726
4	1069828
4	1070279
4	1070412
4	1070824
4	1070947
4	1071052
4	1071151
4	1071492
4	1071689
4	1071900
4	1072072
4	1072234
4	1072531
4	1072630
4	1072777
4	1072935
4	1073241
4	1073436
4	1073817
4	1074018
4	1074351
4	1074484
4	1074681
4	1075006
4	1075158
4	1075292
4	1075535
4	1075706
4	1075858
4	1076058
4	1076240
4	1076362
4	1076694
4	1076816
4	1077078
4	1077252
4	1077381
4	1077545
4	1077664
4	1078164
4	1078297
4	1078639
4	1078953
4	1079076
4	1079494
4	1079665
4	1079883
4	1079973
4	1080114
4	1080291
4	1080430
4	1080542
4	1080932
4	1081301
4	1081461
4	1081634
4	1081812
4	1081909
4	1082307
4	1082462
4	1082758
4	1083171
4	1083285
4	1083409
4	1083580
4	1083726
4	1083924
4	1084055
4	1084177
4	1084278
4	1084375
4	1084473
4	1084571
4	1084859
4	1085097
4	1085260
4	1085415
4	1085546
4	1085758
4	1085920
4	1086053
4	1086168
4	1086369
4	1086671
4	1086855
4	1086967
4	1087341
4	1087566
4	1087719
4	1087888
4	1088059
4	1088190
4	1088384
4	1088522
4	1088735
4	1088875
4	1089016
4	1089134
4	1089242
4	1089367
4	1089625
4	1089759
4	1089948
4	1090058
4	1090388
4	1090587
4	1090899
4	1091059
4	1091408
4	1091530
4	1091694
4	1091858
4	1092045
4	1092344
4	1092538
4	1092799
4	1092923
4	1093086
4	1093391
4	1093553
4	1093778
4	1093967
4	1094101
4	1094389
4	1094552
4	1094729
4	1094892
4	1095413
4	1101899
4	1102439
4	1102737
4	1102834
4	1103062
4	1103189
4	1103324
4	1103497
4	1103762
4	1103937
4	1104117
4	1104279
4	1104440
4	1104631
4	1105198
4	1105346
4	1105656
4	1106128
4	1106272
4	1106471
4	1106597
4	1106813
4	1106994
4	1107131
4	1107284
4	1107400
4	1107599
4	1107747
4	1107925
4	1108088
4	1108219
4	1108303
4	1108459
4	1108704
4	1108884
4	1109025
4	1109323
4	1109781
4	1109973
4	1110176
4	1110380
4	1110508
4	1110618
4	1110773
4	1110962
4	1111107
4	1111248
4	1111435
4	1111604
4	1111942
4	1112132
4	1112269
4	1112545
4	1112707
4	1112851
4	1113034
4	1113238
4	1113348
4	1113670
4	1113847
4	1114041
4	1114286
4	1114654
4	1114847
4	1115075
4	1115267
4	1115434
4	1115594
4	1115702
4	1115928
4	1116038
4	1116572
4	1116671
4	1116927
4	1117128
4	1117292
4	1117485
4	1117789
4	1117949
4	1118072
4	1118306
4	1118452
4	1118641
4	1118802
4	1118910
4	1119006
4	1119149
4	1119245
4	1119374
4	1119592
4	1119877
4	1120044
4	1120215
4	1120685
4	1120891
4	1121043
4	1121177
4	1121313
4	1121407
4	1121541
4	1121801
4	1121971
4	1122107
4	1122296
4	1122400
4	1122699
4	1122877
4	1123026
4	1123428
4	1123622
4	1124271
4	1124593
4	1124719
4	1124898
4	1125351
4	1125637
4	1125841
4	1126021
4	1126299
4	1126461
4	1126773
4	1126904
4	1127050
4	1127244
4	1127374
4	1127542
4	1127701
4	1127827
4	1128159
4	1128344
4	1128509
4	1128659
4	1128830
4	1129004
4	1129159
4	1129315
4	1129500
4	1129611
4	1129770
4	1129934
4	1130101
4	1130266
4	1130425
4	1130618
4	1130776
4	1131011
4	1131173
4	1131375
4	1131531
4	1131771
4	1132071
4	1132180
4	1132315
4	1132489
4	1132791
4	1133001
4	1133186
4	1133335
4	1133511
4	1133846
4	1134067
4	1134291
4	1134457
4	1134611
4	1134756
4	1134914
4	1135095
4	1135244
4	1135420
4	1135660
4	1135799
4	1135980
4	1136145
4	1136294
4	1136469
4	1136645
4	1136743
4	1137091
4	1137184
4	1137293
4	1137489
4	1137668
4	1137816
4	1138145
4	1138256
4	1138448
4	1138544
4	1138654
4	1138778
4	1138875
4	1139032
4	1139148
4	1139461
4	1139585
4	1139706
4	1139855
4	1140014
4	1140129
4	1140230
4	1140371
4	1140533
4	1140848
4	1141229
4	1141340
4	1141603
4	1141968
4	1142450
4	1142636
4	1142752
4	1142908
4	1143019
4	1143221
4	1143423
4	1143542
4	1143651
4	1143820
4	1143931
4	1144063
4	1144170
4	1144374
4	1144499
4	1144647
4	1144822
4	1145097
4	1145451
4	1145548
4	1145706
4	1145898
4	1146075
4	1146313
4	1146476
4	1146655
4	1146810
4	1147031
4	1147410
4	1147504
4	1147732
4	1147854
4	1147961
4	1148118
4	1148255
4	1148358
4	1148470
4	1148638
4	1148829
4	1148980
4	1149141
4	1149321
4	1149439
4	1149712
4	1150011
4	1151087
4	1151704
4	1151837
4	1151952
4	1152144
4	1152417
4	1152708
4	1152855
4	1152988
4	1153136
4	1153299
4	1153443
4	1153610
4	1153886
4	1154037
4	1156167
4	1156612
4	1156712
4	1156890
4	1157082
4	1157204
4	1157311
4	1157530
4	1157703
4	1157840
4	1158006
4	1158209
4	1158398
4	1158646
4	1158749
4	1158915
4	1159230
4	1161542
4	1161665
4	1162325
4	1162460
4	1162672
4	1163003
4	1163387
4	1163529
4	1163655
4	1163745
4	1164124
4	1164429
4	1164573
4	1165392
4	1165542
4	1165676
4	1165771
4	1165868
4	1165998
4	1166250
4	1166430
4	1166670
4	1166869
4	1167234
4	1167340
4	1167543
4	1167689
4	1167827
4	1167989
4	1168117
4	1168295
4	1168639
4	1168830
4	1169105
4	1169273
4	1169503
4	1169625
4	1169752
4	1169923
4	1170081
4	1170420
4	1170578
4	1170880
4	1171052
4	1171208
4	1171353
4	1171459
4	1171563
4	1171690
4	1172026
4	1172235
4	1172478
4	1172645
4	1172810
4	1173025
4	1173581
4	1173684
4	1173916
4	1174056
4	1174236
4	1174511
4	1174821
4	1175022
4	1175171
4	1175311
4	1175671
4	1175832
4	1176205
4	1176406
4	1176557
4	1176706
4	1176795
4	1176929
4	1177070
4	1177206
4	1177356
4	1177705
4	1178009
4	1178175
4	1178469
4	1178609
4	1178953
4	1179107
4	1179295
4	1179435
4	1179588
4	1179695
4	1179826
4	1180023
4	1180148
4	1180322
4	1180425
4	1180653
4	1180792
4	1181603
4	1181713
4	1181815
4	1181961
4	1182140
4	1182332
4	1182488
4	1182637
4	1182796
4	1182963
4	1183286
