Chr	Center
7	133779
7	133914
7	134072
7	134203
7	134306
7	134416
7	134611
7	134785
7	134922
7	135065
7	135190
7	135356
7	135511
7	135683
7	135861
7	135964
7	136136
7	136246
7	136357
7	136489
7	136654
7	136774
7	136885
7	137028
7	137162
7	137266
7	137386
7	137514
7	137638
7	137856
7	138017
7	138223
7	138411
7	138570
7	138685
7	138811
7	138976
7	139086
7	139229
7	139367
7	139474
7	139613
7	139814
7	139978
7	140171
7	140444
7	140575
7	140765
7	140936
7	141102
7	141217
7	141401
7	141599
7	141750
7	141872
7	141982
7	142209
7	142353
7	142526
7	142701
7	142834
7	143041
7	143212
7	143350
7	143459
7	143628
7	143801
7	143940
7	144090
7	144345
7	144470
7	144629
7	144823
7	144955
7	145095
7	145205
7	145398
7	145552
7	145737
7	145945
7	146114
7	146244
7	146421
7	146572
7	146697
7	146846
7	146983
7	147159
7	147310
7	147471
7	147617
7	147821
7	148216
7	148396
7	148548
7	148666
7	148803
7	148951
7	149055
7	149217
7	149346
7	149481
7	149633
7	149746
7	149875
7	150003
7	150151
7	150324
7	150436
7	150635
7	150953
7	151082
7	151237
7	151383
7	151507
7	151637
7	151776
7	151931
7	152100
7	152210
7	152316
7	152450
7	152653
7	152825
7	153010
7	153164
7	153283
7	153404
7	153570
7	153745
7	153850
7	153990
7	154170
7	154352
7	154511
7	154617
7	154739
7	154931
7	155055
7	155163
7	155286
7	155402
7	155511
7	155635
7	155765
7	155890
7	155997
7	156109
7	156259
7	156417
7	156555
7	156731
7	156896
7	157060
7	157242
7	157414
7	157580
7	157748
7	157883
7	158029
7	158189
7	158376
7	158544
7	158703
7	158842
7	159004
7	159107
7	159211
7	159372
7	159511
7	159674
7	159921
7	160101
7	160297
7	160470
7	160584
7	160806
7	160919
7	161111
7	161273
7	161383
7	161496
7	161619
7	161811
7	161986
7	162134
7	162291
7	162413
7	162613
7	162778
7	162974
7	163401
7	163559
7	163711
7	163862
7	163965
7	164115
7	164223
7	164393
7	164573
7	164715
7	164836
7	165030
7	165172
7	165312
7	165451
7	165578
7	165681
7	165819
7	165927
7	166094
7	166209
7	166583
7	166756
7	166955
7	167146
7	167286
7	167451
7	167754
7	167865
7	167979
7	168098
7	168282
7	168507
7	168661
7	168883
7	169008
7	169123
7	169313
7	169474
7	169622
7	169801
7	169989
7	170129
7	170312
7	170550
7	170756
7	170938
7	171132
7	171285
7	171438
7	171600
7	171805
7	171911
7	172084
7	172299
7	172471
7	172613
7	172745
7	172908
7	173084
7	173344
7	173519
7	173660
7	173813
7	173969
7	174171
7	174323
7	174577
7	174740
7	174925
7	175131
7	175288
7	175472
7	175676
7	175827
7	176019
7	176253
7	176395
7	176558
7	176697
7	176830
7	177050
7	177233
7	177400
7	177567
7	177676
7	177840
7	178014
7	178158
7	178292
7	178502
7	178610
7	178767
7	178972
7	179144
7	179293
7	179467
7	179631
7	179764
7	179972
7	180094
7	180271
7	180422
7	180590
7	180744
7	180900
7	181071
7	181254
7	181410
7	181520
7	181647
7	181853
7	182011
7	182162
7	182416
7	182575
7	182729
7	182890
7	183091
7	183255
7	183463
7	183567
7	183676
7	183825
7	183974
7	184126
7	184329
7	184508
7	184679
7	184868
7	185072
7	185227
7	185417
7	185605
7	186025
7	186190
7	186293
7	186408
7	186541
7	186705
7	186821
7	186926
7	187118
7	187249
7	187598
7	187741
7	187873
7	187990
7	188192
7	188330
7	188433
7	188546
7	188705
7	188861
7	189020
7	189201
7	189338
7	189467
7	189599
7	189745
7	189968
7	190125
7	190247
7	190355
7	190479
7	190690
7	190863
7	190994
7	191183
7	191331
7	191458
7	191656
7	191804
7	192026
7	192180
7	192334
7	192483
7	192672
7	192841
7	192946
7	193119
7	193271
7	193540
7	193741
7	193896
7	194042
7	194225
7	194385
7	194559
7	194681
7	194841
7	194961
7	195102
7	195277
7	195380
7	195522
7	195690
7	195846
7	196002
7	196167
7	196333
7	196492
7	196777
7	196937
7	197113
7	197333
7	197504
7	197634
7	197762
7	197941
7	198065
7	198273
7	198461
7	198678
7	198803
7	199029
7	199169
7	199275
7	199401
7	199562
7	199722
7	199854
7	200031
7	200185
7	200357
7	200507
7	200648
7	200813
7	200979
7	201174
7	201362
7	201559
7	201691
7	201817
7	201976
7	202157
7	202316
7	202485
7	202628
7	202739
7	202912
7	203071
7	203234
7	203404
7	203554
7	203740
7	204107
7	204268
7	204424
7	204632
7	204783
7	204922
7	205056
7	205220
7	205375
7	205541
7	205823
7	205957
7	206138
7	206249
7	206494
7	206685
7	206797
7	206968
7	207126
7	207351
7	207548
7	207713
7	207816
7	207920
7	208023
7	208194
7	208338
7	208460
7	208623
7	208966
7	209116
7	209252
7	209427
7	209593
7	209786
7	209923
7	210060
7	210193
7	210378
7	210523
7	210705
7	210864
7	211054
7	211208
7	211440
7	211545
7	211654
7	211808
7	211983
7	212167
7	212356
7	212499
7	212696
7	212914
7	213085
7	213273
7	213441
7	213604
7	213759
7	214025
7	214185
7	214357
7	214505
7	214686
7	214842
7	214986
7	215165
7	215354
7	215523
7	215721
7	215873
7	216045
7	216309
7	216491
7	216615
7	216775
7	216883
7	217003
7	217124
7	217259
7	217375
7	217525
7	217714
7	217865
7	218030
7	218199
7	218353
7	218492
7	218666
7	218826
7	219037
7	219196
7	219335
7	219463
7	219567
7	219759
7	219901
7	220089
7	220209
7	220394
7	220588
7	220718
7	220887
7	221018
7	221131
7	221235
7	221409
7	221575
7	221697
7	221851
7	221975
7	222152
7	222259
7	222422
7	222553
7	222696
7	222801
7	222931
7	223114
7	223272
7	223429
7	223578
7	223841
7	223997
7	224166
7	224326
7	224437
7	224577
7	224719
7	224837
7	224949
7	225118
7	225266
7	225421
7	225578
7	225731
7	225953
7	226092
7	226196
7	226390
7	226552
7	226715
7	226910
7	227080
7	227251
7	227402
7	227589
7	227920
7	228103
7	228249
7	228364
7	228562
7	228818
7	228969
7	229111
7	229311
7	229486
7	229649
7	229809
7	230230
7	230414
7	230567
7	230734
7	230882
7	231046
7	231225
7	231366
7	231526
7	231701
7	231898
7	232033
7	232283
7	232430
7	232552
7	232760
7	232893
7	233062
7	233166
7	233299
7	233473
7	233649
7	233820
7	234011
7	234171
7	234337
7	234498
7	234727
7	234898
7	235100
7	235260
7	235363
7	235481
7	235611
7	235805
7	235976
7	236173
7	236342
7	236503
7	236654
7	236820
7	236972
7	237143
7	237316
7	237473
7	237637
7	237789
7	237960
7	238157
7	238373
7	238537
7	238716
7	238899
7	239067
7	239253
7	239424
7	239547
7	239693
7	239828
7	239950
7	240066
7	240267
7	240459
7	240588
7	240748
7	240972
7	241187
7	241419
7	241586
7	241707
7	241900
7	242054
7	242164
7	242379
7	242591
7	242751
7	242929
7	243081
7	243221
7	243332
7	243493
7	243635
7	243751
7	243961
7	244164
7	244300
7	244455
7	244626
7	244808
7	244992
7	245157
7	245437
7	245593
7	245764
7	245923
7	246121
7	246293
7	246404
7	246523
7	246738
7	246903
7	247058
7	247164
7	247372
7	247550
7	247680
7	247880
7	248039
7	248241
7	248494
7	248730
7	248883
7	249043
7	249226
7	249388
7	249550
7	249866
7	250095
7	250211
7	250364
7	250572
7	250692
7	250825
7	250953
7	251162
7	251266
7	251408
7	251562
7	251722
7	251903
7	252020
7	252129
7	252323
7	252450
7	252614
7	252769
7	252912
7	253026
7	253189
7	253387
7	253520
7	253694
7	253851
7	254069
7	254202
7	254441
7	254578
7	255295
7	255467
7	255581
7	255727
7	255909
7	256076
7	256187
7	256342
7	256491
7	256600
7	256766
7	256925
7	257055
7	257242
7	257550
7	257699
7	257871
7	258007
7	258174
7	258364
7	258519
7	258691
7	258867
7	259001
7	259174
7	259336
7	259468
7	259571
7	259793
7	259955
7	260150
7	260253
7	260358
7	260462
7	260651
7	260801
7	260929
7	261097
7	261364
7	261488
7	261598
7	261713
7	261817
7	261930
7	262036
7	262175
7	262302
7	262405
7	262599
7	262751
7	262901
7	263081
7	263266
7	263406
7	263512
7	263615
7	263748
7	263852
7	263967
7	264084
7	264302
7	264439
7	264593
7	264749
7	264898
7	265061
7	265232
7	265412
7	265565
7	265722
7	265881
7	266142
7	266328
7	266464
7	266628
7	266802
7	266959
7	267135
7	267266
7	267511
7	267729
7	267879
7	267988
7	268121
7	268249
7	268412
7	268576
7	268793
7	268922
7	269092
7	269326
7	269486
7	269642
7	269806
7	269954
7	270121
7	270296
7	270454
7	270612
7	270769
7	271005
7	271168
7	271299
7	271405
7	271516
7	271650
7	271782
7	271968
7	272110
7	272242
7	272403
7	272515
7	272719
7	272876
7	273010
7	273116
7	273321
7	273450
7	273651
7	273846
7	274008
7	274200
7	274399
7	274530
7	274814
7	274968
7	275076
7	275276
7	275470
7	275592
7	275751
7	275923
7	276031
7	276239
7	276373
7	276550
7	276689
7	276876
7	276992
7	277102
7	277224
7	277351
7	277530
7	277643
7	277750
7	277854
7	277972
7	278086
7	278220
7	278390
7	278604
7	278758
7	278950
7	279102
7	279260
7	279402
7	279552
7	279731
7	279892
7	280030
7	280185
7	280372
7	280516
7	280696
7	280841
7	280985
7	281156
7	281320
7	281538
7	281698
7	281872
7	282032
7	282191
7	282313
7	282462
7	282645
7	282804
7	282990
7	283153
7	283288
7	283464
7	283624
7	283787
7	283964
7	284143
7	284261
7	284427
7	284597
7	284754
7	284927
7	285133
7	285314
7	285443
7	285629
7	285749
7	285920
7	286174
7	286315
7	286476
7	286631
7	286768
7	286938
7	287106
7	287294
7	287516
7	287639
7	287803
7	287911
7	288030
7	288187
7	288333
7	288451
7	288622
7	288831
7	288997
7	289183
7	289346
7	289681
7	289847
7	290042
7	290204
7	290406
7	290534
7	290663
7	290819
7	291009
7	291202
7	291332
7	291509
7	291680
7	291827
7	291950
7	292126
7	292287
7	292463
7	292578
7	292711
7	292874
7	293052
7	293239
7	293497
7	293654
7	293808
7	293935
7	294054
7	294171
7	294284
7	294399
7	294559
7	294791
7	294915
7	295064
7	295191
7	295295
7	295444
7	295626
7	295757
7	295940
7	296111
7	296283
7	296433
7	296586
7	296751
7	296966
7	297110
7	297276
7	297431
7	297558
7	297761
7	297923
7	298105
7	298264
7	298457
7	298618
7	298770
7	298894
7	299043
7	299243
7	299388
7	299560
7	299729
7	299992
7	300153
7	300323
7	300513
7	300681
7	300833
7	300991
7	301124
7	301308
7	301468
7	301607
7	301790
7	301943
7	302116
7	302266
7	302392
7	302570
7	302698
7	302888
7	303048
7	303239
7	303373
7	303625
7	303775
7	303907
7	304069
7	304345
7	304493
7	304657
7	304825
7	305012
7	305176
7	305331
7	305457
7	305635
7	305795
7	305968
7	306107
7	306291
7	306423
7	306577
7	306739
7	306933
7	307114
7	307259
7	307451
7	307620
7	307770
7	307936
7	308145
7	308294
7	308431
7	308665
7	308815
7	308935
7	309056
7	309163
7	309319
7	309476
7	309615
7	309809
7	309972
7	310176
7	310409
7	310550
7	310679
7	310966
7	311143
7	311325
7	311540
7	311648
7	311770
7	311920
7	312233
7	312386
7	312547
7	312669
7	312902
7	313009
7	313248
7	313400
7	313563
7	313725
7	313885
7	314045
7	314188
7	314364
7	314647
7	314818
7	314981
7	315143
7	315326
7	315478
7	315658
7	315802
7	316009
7	316211
7	316382
7	316539
7	316852
7	317002
7	317160
7	317335
7	317508
7	317628
7	317799
7	317959
7	318086
7	318258
7	318427
7	318587
7	318753
7	318950
7	319133
7	319286
7	319430
7	319642
7	320036
7	320227
7	320429
7	320572
7	320749
7	320956
7	321140
7	321299
7	321464
7	321778
7	321947
7	322103
7	322284
7	322436
7	322620
7	322765
7	322962
7	323127
7	323290
7	323477
7	323712
7	323817
7	323978
7	324115
7	324380
7	324503
7	324644
7	324976
7	325193
7	325347
7	325470
7	325601
7	325767
7	325975
7	326155
7	326367
7	326578
7	326758
7	326894
7	327037
7	327164
7	327322
7	327460
7	327568
7	327710
7	327870
7	327976
7	328105
7	328279
7	328431
7	328877
7	329034
7	329239
7	329358
7	329510
7	329672
7	329796
7	329936
7	330056
7	330161
7	330276
7	330441
7	330622
7	330968
7	331126
7	331296
7	331458
7	331660
7	331788
7	331982
7	332132
7	332280
7	332445
7	332626
7	332814
7	332976
7	333159
7	333314
7	333452
7	333593
7	333746
7	333971
7	334123
7	334274
7	334448
7	334608
7	334882
7	335053
7	335215
7	335394
7	335572
7	335744
7	335924
7	336057
7	336186
7	336295
7	336471
7	336641
7	336823
7	336976
7	337090
7	337250
7	337402
7	337578
7	337864
7	338019
7	338181
7	338344
7	338504
7	338645
7	338818
7	338986
7	339105
7	339267
7	339420
7	339554
7	339676
7	339855
7	339997
7	340140
7	340365
7	340518
7	340642
7	340753
7	340891
7	341003
7	341115
7	341274
7	341439
7	341585
7	341774
7	341960
7	342080
7	342219
7	342375
7	342527
7	342704
7	342878
7	343063
7	343309
7	343486
7	343657
7	343824
7	343965
7	344136
7	344376
7	344527
7	344696
7	344829
7	345022
7	345232
7	345374
7	345548
7	345722
7	345836
7	346063
7	346231
7	346408
7	346562
7	346736
7	346933
7	347100
7	347215
7	347375
7	347544
7	347773
7	347891
7	348050
7	348199
7	348338
7	348480
7	348632
7	348793
7	348999
7	349248
7	349394
7	349697
7	349800
7	349982
7	350113
7	350288
7	350504
7	350632
7	350827
7	350947
7	351110
7	351213
7	351320
7	351453
7	351657
7	351813
7	351976
7	352129
7	352316
7	352456
7	352564
7	352682
7	353024
7	353187
7	353373
7	353515
7	353684
7	353873
7	354004
7	354162
7	354275
7	354428
7	354562
7	354722
7	354843
7	355043
7	355183
7	355344
7	355503
7	355798
7	355954
7	356111
7	356233
7	356414
7	356605
7	356781
7	356913
7	357135
7	357337
7	357493
7	357650
7	357836
7	357993
7	358164
7	358326
7	358566
7	358781
7	358951
7	359080
7	359266
7	359474
7	359626
7	359782
7	359919
7	360191
7	360297
7	360433
7	360571
7	360715
7	360891
7	361077
7	361212
7	361342
7	361525
7	361709
7	361882
7	362200
7	362324
7	362491
7	362653
7	362824
7	363018
7	363148
7	363340
7	363471
7	363633
7	363788
7	364019
7	364348
7	365131
7	365317
7	365485
7	365691
7	365859
7	366021
7	366211
7	366408
7	366577
7	366931
7	367061
7	367262
7	367428
7	367558
7	367727
7	367882
7	368072
7	368234
7	368390
7	368493
7	368758
7	368911
7	369128
7	369288
7	369449
7	369609
7	369774
7	369951
7	370109
7	370282
7	370421
7	370531
7	370663
7	370843
7	371019
7	371224
7	371349
7	371534
7	371710
7	371924
7	372092
7	372270
7	372401
7	372579
7	372722
7	372914
7	373063
7	373214
7	373387
7	373570
7	373685
7	373861
7	374015
7	374182
7	374341
7	374518
7	374684
7	374835
7	374955
7	375084
7	375273
7	375425
7	375556
7	375691
7	375920
7	376079
7	376237
7	376460
7	376575
7	376725
7	376874
7	377007
7	377188
7	377305
7	377478
7	377668
7	377852
7	378006
7	378128
7	378318
7	378457
7	378631
7	378763
7	378979
7	379088
7	379240
7	379441
7	379622
7	379832
7	379957
7	380086
7	380192
7	380425
7	380583
7	380781
7	380939
7	381130
7	381257
7	381527
7	381697
7	381861
7	382020
7	382180
7	382390
7	382541
7	382684
7	382845
7	382996
7	383175
7	383505
7	383669
7	383838
7	383992
7	384140
7	384294
7	384452
7	384653
7	384759
7	384892
7	385011
7	385132
7	385320
7	385445
7	385610
7	385735
7	385940
7	386077
7	386181
7	386343
7	386480
7	386647
7	386848
7	387089
7	387273
7	387430
7	387631
7	387773
7	387926
7	388033
7	388221
7	388345
7	388465
7	388583
7	388686
7	388864
7	389025
7	389152
7	389263
7	389399
7	389562
7	389733
7	389968
7	390158
7	390293
7	390484
7	390619
7	390827
7	390991
7	391154
7	391309
7	391485
7	391652
7	391814
7	391981
7	392246
7	392403
7	392587
7	392747
7	392878
7	393040
7	393214
7	393364
7	393533
7	393686
7	393809
7	393974
7	394127
7	394313
7	394462
7	394629
7	394771
7	394972
7	395117
7	395314
7	395435
7	395599
7	395790
7	396012
7	396212
7	396360
7	396535
7	396692
7	396833
7	397001
7	397173
7	397321
7	397522
7	397681
7	397957
7	398112
7	398238
7	398353
7	398558
7	398667
7	398780
7	398976
7	399132
7	399237
7	399343
7	399554
7	399731
7	399897
7	400007
7	400169
7	400484
7	400630
7	400762
7	400936
7	401095
7	401228
7	402359
7	402593
7	402706
7	402836
7	403023
7	403344
7	403535
7	403699
7	403903
7	404080
7	404432
7	404820
7	404996
7	405412
7	405588
7	405752
7	405865
7	405985
7	406153
7	406280
7	406432
7	406572
7	406731
7	406886
7	407015
7	407167
7	407358
7	407532
7	407716
7	407873
7	408040
7	408185
7	408337
7	408472
7	408678
7	408834
7	409008
7	409221
7	409365
7	409529
7	409702
7	409872
7	410006
7	410162
7	410266
7	410371
7	410510
7	410669
7	410804
7	410916
7	411072
7	411273
7	411516
7	411679
7	411886
7	412067
7	412173
7	412508
7	412661
7	412846
7	412984
7	413126
7	413276
7	413476
7	413579
7	413729
7	413855
7	414062
7	414231
7	414377
7	414489
7	414653
7	414811
7	414954
7	415078
7	415311
7	415477
7	415610
7	415772
7	415914
7	416098
7	416248
7	416402
7	416574
7	416727
7	416876
7	417076
7	417224
7	417371
7	417513
7	417676
7	417824
7	418032
7	418174
7	418308
7	418433
7	418580
7	418832
7	419020
7	419179
7	419355
7	419469
7	419614
7	419781
7	419956
7	420090
7	420194
7	420310
7	420458
7	420617
7	420747
7	420972
7	421126
7	421386
7	421536
7	421680
7	421831
7	421998
7	422285
7	422466
7	422632
7	422803
7	422960
7	423248
7	423530
7	423701
7	423864
7	424029
7	424227
7	424377
7	424552
7	424680
7	424794
7	424965
7	425151
7	425255
7	425359
7	425515
7	425632
7	425740
7	425935
7	426043
7	426198
7	426432
7	426594
7	426745
7	426919
7	427049
7	427225
7	427401
7	427515
7	427618
7	427742
7	427882
7	428252
7	428374
7	428615
7	428780
7	428952
7	429146
7	429332
7	429487
7	429631
7	429755
7	429899
7	430008
7	430133
7	430290
7	430607
7	430729
7	430961
7	431165
7	431285
7	431562
7	431679
7	431818
7	431931
7	432112
7	432259
7	432416
7	432539
7	432714
7	432898
7	433057
7	433178
7	433394
7	433502
7	433687
7	433792
7	433922
7	434141
7	434316
7	434494
7	434637
7	434776
7	434889
7	434993
7	435101
7	435258
7	435425
7	435617
7	435779
7	435949
7	436101
7	436295
7	436442
7	436617
7	436782
7	436938
7	437169
7	437450
7	437564
7	437740
7	437891
7	438036
7	438247
7	438428
7	438597
7	438762
7	438893
7	439030
7	439291
7	439408
7	439587
7	439781
7	440049
7	440233
7	440355
7	440556
7	440942
7	441077
7	441232
7	441336
7	441466
7	441615
7	441733
7	441880
7	442036
7	442158
7	442296
7	442464
7	442635
7	442810
7	442995
7	443160
7	443341
7	443604
7	443789
7	443965
7	444151
7	444313
7	444421
7	444615
7	444722
7	444863
7	445005
7	445143
7	445316
7	445460
7	445627
7	445812
7	445965
7	446125
7	446282
7	446415
7	446565
7	446687
7	446888
7	447111
7	447266
7	447413
7	447579
7	447710
7	447866
7	448020
7	448175
7	448355
7	448529
7	448800
7	448971
7	449125
7	449229
7	449438
7	449594
7	449781
7	449927
7	450095
7	450339
7	450511
7	450667
7	450797
7	450973
7	451132
7	451274
7	451438
7	451643
7	451763
7	451913
7	452091
7	452194
7	452377
7	452550
7	452707
7	452861
7	453044
7	453200
7	453358
7	453533
7	453694
7	453818
7	453999
7	454102
7	454222
7	454394
7	454560
7	454817
7	454986
7	455161
7	455347
7	455495
7	455654
7	455850
7	456004
7	456156
7	456325
7	456470
7	456619
7	456728
7	456889
7	457092
7	457272
7	457408
7	457568
7	457729
7	457879
7	458121
7	458295
7	458460
7	458625
7	458804
7	458928
7	459045
7	459174
7	459340
7	459487
7	459635
7	459880
7	460036
7	460226
7	460394
7	460563
7	460699
7	460876
7	461059
7	461252
7	461403
7	461645
7	461803
7	461986
7	462184
7	462326
7	462543
7	462669
7	462799
7	462965
7	463104
7	463215
7	463328
7	463499
7	463702
7	463870
7	464012
7	464216
7	464328
7	464461
7	464628
7	464790
7	464933
7	465037
7	465152
7	465327
7	465487
7	465766
7	465939
7	466094
7	466294
7	466405
7	466574
7	466773
7	466940
7	467051
7	467234
7	467413
7	467587
7	467744
7	467905
7	468122
7	468285
7	468452
7	468613
7	468798
7	469105
7	469222
7	469353
7	469483
7	469605
7	469726
7	469888
7	470053
7	470214
7	470327
7	470448
7	470595
7	470736
7	470858
7	470962
7	471091
7	471282
7	471404
7	471553
7	471700
7	471857
7	472078
7	472246
7	472419
7	472572
7	472807
7	472993
7	473197
7	473305
7	473481
7	473648
7	473792
7	473953
7	474090
7	474259
7	474450
7	474578
7	474770
7	474909
7	475073
7	475223
7	475398
7	475505
7	475666
7	475829
7	475932
7	476152
7	476302
7	476498
7	476660
7	476860
7	477036
7	477148
7	477358
7	477559
7	477746
7	477901
7	478043
7	478228
7	478343
7	478458
7	478614
7	478804
7	478976
7	479179
7	479323
7	479460
7	479592
7	479775
7	479911
7	480094
7	480206
7	480412
7	480518
7	480695
7	480883
7	481004
7	481129
7	481294
7	481404
7	481549
7	481658
7	481791
7	481895
7	482061
7	482232
7	482363
7	482510
7	482659
7	482947
7	483111
7	483327
7	483445
7	483575
7	483841
7	484016
7	484199
7	484324
7	484582
7	484693
7	484806
7	484929
7	485514
7	485929
7	486089
7	486266
7	486387
7	486568
7	486771
7	486876
7	487009
7	487116
7	487242
7	487345
7	487478
7	487616
7	487828
7	488041
7	488203
7	488324
7	488446
7	488567
7	488756
7	488890
7	489091
7	489241
7	489429
7	489830
7	490031
7	490194
7	490362
7	490530
7	490643
7	490782
7	491002
7	491153
7	491278
7	491428
7	491605
7	491765
7	491886
7	492138
7	492348
7	492550
7	492736
7	492853
7	492991
7	493109
7	493257
7	493391
7	493578
7	493735
7	493894
7	494064
7	494267
7	494406
7	494516
7	494675
7	494833
7	495027
7	495161
7	495314
7	495443
7	495563
7	495703
7	495872
7	496052
7	496174
7	496333
7	496670
7	496774
7	497234
7	497372
7	497502
7	497688
7	497868
7	498014
7	498242
7	498402
7	498572
7	498697
7	498883
7	499022
7	499195
7	499409
7	499587
7	499717
7	499884
7	500149
7	500292
7	500509
7	500659
7	500839
7	500996
7	501182
7	501315
7	501517
7	501623
7	501784
7	501937
7	502093
7	502212
7	502372
7	502508
7	502669
7	502957
7	503097
7	503278
7	503418
7	503577
7	503735
7	503898
7	504103
7	504240
7	504343
7	504498
7	504610
7	504751
7	504904
7	505065
7	505204
7	505344
7	505510
7	505675
7	505852
7	506108
7	506269
7	506407
7	506570
7	506732
7	506848
7	506986
7	507165
7	507278
7	507454
7	507619
7	507728
7	507868
7	508032
7	508160
7	508279
7	508413
7	508639
7	508919
7	509022
7	509162
7	509344
7	509506
7	509719
7	509828
7	509933
7	510068
7	510265
7	510371
7	510518
7	510705
7	510845
7	510982
7	511113
7	511302
7	511495
7	511639
7	511796
7	511973
7	512125
7	512269
7	512385
7	512563
7	512705
7	512903
7	513022
7	513181
7	513363
7	513523
7	513681
7	513837
7	513968
7	514163
7	514338
7	514575
7	514734
7	514892
7	515067
7	515223
7	515363
7	515522
7	515686
7	515848
7	515953
7	516083
7	516230
7	516378
7	516534
7	516681
7	516834
7	517043
7	517208
7	517354
7	517459
7	517562
7	517681
7	517794
7	517933
7	518098
7	518225
7	518377
7	518493
7	518606
7	518743
7	518893
7	519011
7	519226
7	519358
7	519529
7	519699
7	519842
7	519964
7	520123
7	520291
7	520482
7	520608
7	520742
7	520866
7	521002
7	521247
7	521406
7	521509
7	521658
7	521778
7	521902
7	522036
7	522191
7	522297
7	522456
7	522617
7	522791
7	522895
7	523065
7	523225
7	523397
7	523674
7	523835
7	524005
7	524141
7	524356
7	524509
7	524697
7	524832
7	524968
7	525174
7	525298
7	525411
7	525542
7	525692
7	525808
7	525988
7	526101
7	526243
7	526352
7	526499
7	526628
7	526747
7	526887
7	527046
7	527208
7	527381
7	527660
7	527832
7	527970
7	528148
7	528283
7	528393
7	528539
7	528673
7	528778
7	528885
7	529157
7	529340
7	529495
7	529663
7	529823
7	529933
7	530098
7	530249
7	530373
7	530485
7	530620
7	530760
7	530924
7	531129
7	531294
7	531454
7	531987
7	532157
7	532400
7	532558
7	533089
7	533220
7	533395
7	533570
7	533703
7	533845
7	534031
7	534138
7	534305
7	534464
7	534606
7	534787
7	534988
7	535148
7	535520
7	535638
7	541719
7	542055
7	542264
7	542439
7	542599
7	542749
7	542916
7	543029
7	543197
7	543341
7	543465
7	543584
7	543769
7	543885
7	544113
7	544283
7	544454
7	544753
7	544916
7	545262
7	545455
7	545645
7	545780
7	545968
7	546125
7	546274
7	546409
7	546537
7	546666
7	546771
7	546948
7	547101
7	547213
7	547364
7	547518
7	547636
7	547740
7	547954
7	548139
7	548258
7	548370
7	548505
7	548625
7	548808
7	548946
7	549057
7	549165
7	549316
7	549473
7	549664
7	549833
7	549962
7	550095
7	550204
7	550330
7	550452
7	550560
7	550689
7	550847
7	551010
7	551128
7	551261
7	551374
7	551532
7	551703
7	551819
7	551940
7	552058
7	552169
7	552294
7	552402
7	552561
7	552723
7	552906
7	553046
7	553188
7	553359
7	553519
7	553706
7	553893
7	554044
7	554161
7	554369
7	554547
7	554709
7	554878
7	555032
7	555505
7	555770
7	555934
7	556084
7	556246
7	556373
7	556517
7	556673
7	556792
7	556943
7	557094
7	557316
7	557431
7	557551
7	557839
7	558059
7	558237
7	558372
7	558507
7	558674
7	558822
7	558966
7	559244
7	559380
7	559561
7	559749
7	559892
7	560075
7	560210
7	560341
7	560464
7	560581
7	560792
7	560898
7	561059
7	561201
7	561312
7	561867
7	567742
7	567854
7	568012
7	568167
7	568333
7	568542
7	574445
7	574821
7	574953
7	575107
7	575429
7	575616
7	575806
7	575990
7	576179
7	576331
7	576476
7	576726
7	576895
7	577116
7	577282
7	577445
7	577594
7	577754
7	577877
7	578009
7	578174
7	578344
7	578538
7	578656
7	578765
7	578869
7	578978
7	579084
7	579274
7	579498
7	579680
7	579831
7	579966
7	580157
7	580301
7	580478
7	580640
7	580774
7	580904
7	581042
7	581188
7	581298
7	581459
7	581569
7	581721
7	581861
7	582231
7	582346
7	582464
7	582629
7	582824
7	582987
7	583105
7	583284
7	583402
7	583508
7	583678
7	583880
7	584074
7	584283
7	584394
7	584563
7	584851
7	584982
7	585181
7	585377
7	585558
7	585750
7	585906
7	586073
7	586202
7	586349
7	586558
7	586697
7	586830
7	587002
7	587153
7	587313
7	587467
7	587646
7	587789
7	587974
7	588169
7	588324
7	588464
7	588630
7	588808
7	588935
7	589106
7	589283
7	589444
7	589550
7	589832
7	589985
7	590165
7	590315
7	590444
7	590589
7	590764
7	590955
7	591115
7	591251
7	591377
7	591526
7	591688
7	591802
7	591973
7	592107
7	592217
7	592370
7	592494
7	592662
7	592833
7	593025
7	593181
7	593372
7	593504
7	593624
7	593778
7	593946
7	594087
7	594241
7	594393
7	594558
7	594670
7	594918
7	595055
7	595294
7	595400
7	595534
7	595705
7	595875
7	595984
7	596098
7	596249
7	596576
7	596743
7	596961
7	597099
7	597236
7	597414
7	597547
7	597686
7	597854
7	597995
7	598215
7	598333
7	598499
7	598663
7	598807
7	598915
7	599027
7	599138
7	599290
7	599443
7	599630
7	599853
7	599971
7	600090
7	600195
7	600399
7	600615
7	600751
7	600885
7	601037
7	601178
7	601289
7	601394
7	601684
7	601860
7	601990
7	602188
7	602365
7	602525
7	602649
7	602772
7	602932
7	603090
7	603288
7	603452
7	603689
7	603797
7	603961
7	604143
7	604307
7	604579
7	604745
7	604921
7	605052
7	605200
7	605359
7	605519
7	605783
7	605906
7	606182
7	606314
7	606515
7	606637
7	606793
7	606971
7	607129
7	607275
7	607415
7	607585
7	607752
7	607859
7	608004
7	608112
7	608243
7	608363
7	608523
7	608682
7	608838
7	608959
7	609067
7	609366
7	609504
7	609654
7	609900
7	610067
7	610217
7	610372
7	610578
7	610718
7	610879
7	611064
7	611196
7	611358
7	611487
