Chr	Center
2	671026
2	671208
2	671337
2	671488
2	671735
2	671847
2	672040
2	672212
2	672567
2	672739
2	672855
2	672994
2	673154
2	673262
2	673400
2	673531
2	673675
2	673798
2	673960
2	674136
2	674288
2	674452
2	674602
2	674764
2	674966
2	675128
2	675381
2	675540
2	675726
2	675895
2	676062
2	676242
2	676427
2	676691
2	676913
2	677156
2	677373
2	677495
2	677647
2	677768
2	677997
2	678170
2	678341
2	678471
2	678668
2	678857
2	679019
2	679204
2	679354
2	679505
2	679688
2	680044
2	680354
2	680517
2	681400
2	681767
2	682049
2	682236
2	682397
2	682574
2	682733
2	682912
2	683093
2	683343
2	683506
2	683734
2	683895
2	684024
2	684198
2	684416
2	684558
2	684743
2	684977
2	685176
2	685315
2	685511
2	685643
2	685798
2	685960
2	686084
2	686234
2	686400
2	686564
2	686680
2	686834
2	687005
2	687186
2	687354
2	687538
2	687689
2	687848
2	688007
2	688167
2	688342
2	688505
2	688717
2	688848
2	689031
2	689145
2	689358
2	689516
2	689800
2	689962
2	690161
2	690324
2	690492
2	690646
2	690819
2	691025
2	691200
2	691355
2	691523
2	691687
2	691813
2	691960
2	692119
2	692293
2	692454
2	692614
2	692795
2	692953
2	693084
2	693284
2	693438
2	693604
2	693759
2	693913
2	694044
2	694301
2	694489
2	694615
2	694741
2	694865
2	694987
2	695109
2	695259
2	695450
2	695621
2	695823
2	695943
2	696089
2	696233
2	696356
2	696489
2	696832
2	697042
2	697184
2	697445
2	697687
2	697862
2	698001
2	698160
2	698348
2	698560
2	698670
2	698937
2	699087
2	699304
2	699555
2	699679
2	699873
2	700034
2	700290
2	700481
2	700693
2	700957
2	701119
2	701292
2	701420
2	701601
2	701790
2	701960
2	702112
2	702483
2	702625
2	702809
2	702966
2	703141
2	703312
2	703532
2	703777
2	704027
2	704281
2	704540
2	704708
2	704906
2	705072
2	705258
2	705447
2	705588
2	705772
2	705922
2	706100
2	706271
2	706430
2	706609
2	706764
2	707028
2	707172
2	707355
2	707535
2	707722
2	707882
2	708058
2	708181
2	708421
2	708541
2	708790
2	709040
2	709253
2	709426
2	709592
2	709762
2	709911
2	710041
2	710205
2	710347
2	710497
2	710718
2	710857
2	711016
2	711185
2	711347
2	711602
2	711754
2	711913
2	712063
2	712224
2	712415
2	712569
2	712719
2	712897
2	713011
2	713170
2	713407
2	713638
2	713802
2	713966
2	714126
2	714285
2	714458
2	714712
2	714901
2	715075
2	715201
2	715359
2	715594
2	715757
2	715890
2	716063
2	716338
2	716506
2	716781
2	716961
2	717105
2	717301
2	717446
2	717607
2	717783
2	717945
2	718124
2	718452
2	718626
2	718770
2	718982
2	719171
2	719341
2	719512
2	719682
2	719858
2	719999
2	720197
2	720399
2	720594
2	720757
2	720942
2	721125
2	721380
2	721553
2	721723
2	721876
2	722037
2	722203
2	722362
2	722628
2	722804
2	722985
2	723246
2	723399
2	723594
2	723708
2	723905
2	724073
2	724222
2	724454
2	724630
2	724789
2	724949
2	725116
2	725277
2	725430
2	725633
2	725832
2	726001
2	726198
2	726306
2	726523
2	726740
2	726900
2	727056
2	727307
2	727476
2	727629
2	727800
2	727938
2	728100
2	728353
2	728493
2	728640
2	728885
2	729065
2	729229
2	729410
2	729621
2	729819
2	729984
2	730144
2	730381
2	730567
2	730750
2	730885
2	731049
2	731251
2	731427
2	731572
2	731680
2	731923
2	732043
2	732164
2	732301
2	732428
2	732652
2	732824
2	732989
2	733184
2	733319
2	733480
2	733643
2	733792
2	733941
2	734102
2	734283
2	734443
2	734593
2	734856
2	735026
2	735167
2	735328
2	735488
2	735682
2	735841
2	736012
2	736149
2	736271
2	736426
2	736629
2	736800
2	737139
2	737314
2	737464
2	737623
2	737733
2	737984
2	738147
2	738323
2	738589
2	738752
2	738903
2	739162
2	739281
2	739442
2	739619
2	739858
2	740018
2	740173
2	740330
2	740478
2	740608
2	740747
2	740906
2	741072
2	741335
2	741473
2	741616
2	741885
2	742054
2	742225
2	742383
2	742541
2	742806
2	742970
2	743135
2	743286
2	743436
2	743587
2	743749
2	743856
2	744019
2	744226
2	744383
2	744601
2	744868
2	745028
2	745189
2	745349
2	745509
2	745701
2	745853
2	746049
2	746207
2	746370
2	746556
2	746695
2	746878
2	747043
2	747204
2	747419
2	747580
2	747773
2	747983
2	748152
2	748336
2	748500
2	748664
2	748830
2	748991
2	749163
2	749353
2	749589
2	749775
2	749920
2	750093
2	750255
2	750414
2	750581
2	750747
2	750871
2	750985
2	751095
2	751242
2	751421
2	751559
2	751736
2	751900
2	752074
2	752290
2	752401
2	752574
2	752750
2	752957
2	753238
2	753386
2	753518
2	753721
2	753895
2	754015
2	754251
2	754487
2	754670
2	754844
2	754986
2	755251
2	755391
2	755550
2	755700
2	755849
2	756007
2	756198
2	756319
2	756520
2	756665
2	756824
2	756981
2	757164
2	757414
2	757587
2	757750
2	757961
2	758084
2	758243
2	758408
2	758529
2	758777
2	758921
2	759077
2	759258
2	759416
2	759587
2	759743
2	759894
2	760082
2	760320
2	760480
2	760682
2	760841
2	761238
2	761426
2	761602
2	761747
2	761882
2	762063
2	762265
2	762413
2	762581
2	762785
2	762951
2	763074
2	763204
2	763317
2	763484
2	763625
2	763878
2	764031
2	764166
2	764371
2	764544
2	764706
2	764950
2	765071
2	765311
2	765451
2	765624
2	765771
2	765930
2	766083
2	766213
2	766432
2	766605
2	766760
2	766912
2	767067
2	767251
2	767420
2	767573
2	767701
2	767858
2	767970
2	768143
2	768250
2	768407
2	768605
2	768858
2	769017
2	769208
2	769419
2	769561
2	769706
2	769890
2	770079
2	770193
2	770328
2	770556
2	770725
2	770887
2	771049
2	771443
2	771564
2	771735
2	771863
2	772005
2	772246
2	772398
2	772532
2	772695
2	772879
2	773061
2	773210
2	773376
2	773575
2	773750
2	773955
2	774151
2	774320
2	774464
2	774719
2	774881
2	775124
2	775267
2	775421
2	775603
2	775969
2	776103
2	776261
2	776556
2	776719
2	776932
2	777063
2	777214
2	777397
2	777704
2	777855
2	778192
2	778439
2	778656
2	778800
2	778971
2	779114
2	779277
2	779449
2	779703
2	779862
2	780054
2	780205
2	780396
2	780556
2	780736
2	780907
2	781036
2	781269
2	781384
2	781533
2	781691
2	781822
2	781992
2	782155
2	782347
2	782611
2	782779
2	782967
2	783087
2	783255
2	783393
2	783554
2	783776
2	783897
2	784080
2	784241
2	784451
2	784594
2	784863
2	785086
2	785263
2	785440
2	785624
2	785766
2	785957
2	786107
2	786221
2	786358
2	786482
2	786648
2	786815
2	786985
2	787122
2	787247
2	787426
2	787594
2	787741
2	787864
2	788031
2	788194
2	788354
2	788503
2	788692
2	788974
2	789135
2	789310
2	789469
2	789668
2	789874
2	790065
2	790277
2	790387
2	790494
2	790660
2	790888
2	791040
2	791197
2	791336
2	791534
2	791713
2	791873
2	792041
2	792401
2	792572
2	792823
2	792976
2	793157
2	793325
2	793503
2	793702
2	793810
2	793935
2	794109
2	794231
2	794395
2	794537
2	794921
2	795044
2	795195
2	795385
2	795562
2	795683
2	795842
2	796139
2	796335
2	796495
2	796777
2	796952
2	797134
2	797313
2	797564
2	797725
2	797848
2	798019
2	798155
2	798383
2	798545
2	798693
2	799034
2	799260
2	799387
2	799538
2	799717
2	799877
2	800041
2	800192
2	800509
2	800678
2	800841
2	800990
2	801143
2	801305
2	801487
2	801647
2	801811
2	801952
2	802112
2	802227
2	802398
2	802625
2	802783
2	802950
2	803129
2	803318
2	803498
2	803660
2	803842
2	804009
2	804182
2	804365
2	804535
2	804683
2	804862
2	805006
2	805169
2	805320
2	805492
2	805677
2	805833
2	805996
2	806137
2	806319
2	806456
2	806727
2	806838
2	806976
2	807243
2	807406
2	807573
2	807758
2	807897
2	808060
2	808221
2	808357
2	808498
2	808613
2	808736
2	808884
2	809001
2	809203
2	809366
2	809524
2	809689
2	809975
2	810170
2	810319
2	810464
2	810644
2	810779
2	810949
2	811091
2	811244
2	811402
2	811703
2	811855
2	811982
2	812137
2	812300
2	812520
2	812681
2	812788
2	813119
3	567
3	674
3	803
3	930
3	1206
3	1351
3	1532
3	1706
3	1871
3	2042
3	2209
3	2363
3	2533
3	2673
3	2822
3	2936
3	3054
3	3225
3	3384
3	3538
3	3690
3	3813
3	4021
3	4224
3	4405
3	4600
3	4776
3	4891
3	5127
3	5287
3	5462
3	5620
3	5734
3	5865
3	5996
3	6184
3	6370
3	6484
3	6612
3	6764
3	6925
3	7135
3	7307
3	7443
3	7637
3	7786
3	7973
3	8149
3	8305
3	8489
3	8638
3	8756
3	8916
3	9102
3	9227
3	9390
3	9578
3	9731
3	9889
3	10102
3	10225
3	10334
3	10449
3	10625
3	10834
3	10957
3	11085
3	11408
3	11591
3	11758
3	11907
3	12127
3	12313
3	12435
3	12638
3	12748
3	12859
3	12996
3	13257
3	13431
3	13563
3	13703
3	13871
3	14031
3	14232
3	14391
3	14506
3	14845
3	15024
3	15133
3	15338
3	15498
3	15631
3	15741
3	15994
3	16248
3	16491
3	16638
3	16745
3	16918
3	17304
3	17490
3	17671
3	17810
3	17961
3	18126
3	18378
3	18551
3	18712
3	18858
3	19018
3	19138
3	19304
3	19425
3	19611
3	19755
3	19887
3	20047
3	20242
3	20457
3	20614
3	20940
3	21161
3	21369
3	21491
3	21636
3	21757
3	21931
3	22094
3	22540
3	22672
3	22855
3	23014
3	23185
3	23356
3	23607
3	23769
3	23939
3	24157
3	24327
3	24813
3	24979
3	25139
3	25291
3	25451
3	25615
3	25810
3	25960
3	26073
3	26198
3	26321
3	26486
3	26648
3	26864
3	26978
3	27157
3	27318
3	27528
3	27730
3	27975
3	28140
3	28304
3	28459
3	28598
3	28771
3	28939
3	29089
3	29213
3	29605
3	29757
3	29871
3	29982
3	30159
3	30364
3	30497
3	30712
3	30835
3	31020
3	31177
3	31434
3	31613
3	31805
3	31972
3	32138
3	32302
3	32444
3	32614
3	32776
3	32903
3	33032
3	33185
3	33293
3	33433
3	33623
3	33788
3	34057
3	34229
3	34401
3	34545
3	34736
3	34864
3	35047
3	35204
3	35381
3	35623
3	35794
3	35933
3	36086
3	36260
3	36422
3	36593
3	36706
3	36881
3	37097
3	37269
3	37470
3	37660
3	37811
3	37974
3	38144
3	38257
3	38469
3	38653
3	38790
3	39080
3	39243
3	39447
3	39683
3	39906
3	40046
3	40233
3	40406
3	40571
3	40745
3	40904
3	41035
3	41167
3	41346
3	41524
3	41700
3	41884
3	42108
3	42273
3	42450
3	42617
3	42799
3	42914
3	43112
3	43295
3	43542
3	43685
3	43875
3	44027
3	44396
3	44621
3	44806
3	45004
3	45154
3	45323
3	45472
3	45645
3	45803
3	45948
3	46102
3	46228
3	46399
3	46559
3	46723
3	46894
3	47039
3	47181
3	47350
3	47471
3	47717
3	47871
3	48022
3	48183
3	48393
3	48540
3	48651
3	48848
3	48968
3	49257
3	49406
3	50321
3	50622
3	51866
3	51999
3	52461
3	52673
3	52888
3	53017
3	53285
3	53461
3	53703
3	53855
3	54234
3	54455
3	54622
3	54831
3	54992
3	55138
3	55280
3	55440
3	55572
3	55724
3	55886
3	56039
3	56210
3	56370
3	56542
3	56649
3	56843
3	56986
3	57128
3	57314
3	57455
3	57608
3	57736
3	57909
3	58080
3	58208
3	58414
3	58576
3	58749
3	58868
3	59005
3	59179
3	59342
3	59504
3	59700
3	60093
3	60213
3	60484
3	60646
3	60859
3	61047
3	61211
3	61389
3	61544
3	61664
3	61816
3	62073
3	62255
3	62450
3	62624
3	62774
3	62893
3	63089
3	63260
3	63430
3	63631
3	63772
3	63956
3	64134
3	64292
3	64454
3	64619
3	64766
3	64904
3	65085
3	65213
3	65394
3	65566
3	65713
3	65838
3	66000
3	66183
3	66483
3	66651
3	67183
3	67393
3	67563
3	67715
3	67866
3	68043
3	68237
3	69029
3	69299
3	69449
3	69603
3	69756
3	69941
3	70153
3	70317
3	70493
3	70641
3	70803
3	70962
3	71108
3	71303
3	71463
3	71697
3	71898
3	72083
3	72222
3	72393
3	72613
3	72785
3	72948
3	73131
3	73314
3	73546
3	73711
3	73860
3	74027
3	74302
3	74444
3	74674
3	74860
3	75019
3	75192
3	75425
3	75606
3	75787
3	76039
3	76196
3	76363
3	76531
3	76691
3	76853
3	76988
3	77103
3	77350
3	77511
3	77664
3	77850
3	78449
3	78695
3	78859
3	79130
3	79305
3	79466
3	79616
3	79839
3	79955
3	80128
3	80318
3	80493
3	80664
3	80850
3	81002
3	81156
3	81349
3	81519
3	81681
3	81884
3	81997
3	82173
3	82337
3	82698
3	82831
3	83082
3	83277
3	83407
3	83519
3	83838
3	84049
3	84156
3	84274
3	84491
3	84676
3	85248
3	85787
3	85935
3	86239
3	86790
3	86928
3	87059
3	87239
3	87419
3	87576
3	87754
3	88144
3	88326
3	88477
3	89001
3	89158
3	89267
3	89399
3	89838
3	89998
3	90238
3	90464
3	92526
3	92662
3	92814
3	92987
3	93158
3	93311
3	93487
3	93694
3	93851
3	94025
3	94176
3	94345
3	94587
3	94750
3	94929
3	95091
3	95238
3	95389
3	95570
3	95734
3	95931
3	96232
3	96391
3	96571
3	96730
3	96881
3	97062
3	97185
3	97334
3	97570
3	97803
3	98022
3	98159
3	98322
3	98499
3	98648
3	98805
3	98928
3	99076
3	99259
3	99408
3	99579
3	99744
3	99883
3	100032
3	100192
3	100299
3	100461
3	100645
3	100792
3	100964
3	101143
3	101281
3	101425
3	101602
3	101781
3	102041
3	102195
3	102399
3	102542
3	102805
3	102916
3	103035
3	103168
3	103347
3	103486
3	103622
3	103806
3	103990
3	104151
3	104320
3	104625
3	104790
3	104923
3	105070
3	105236
3	105378
3	105587
3	105802
3	105967
3	106129
3	106312
3	106472
3	106643
3	106805
3	107049
3	107233
3	107399
3	107559
3	108033
3	108203
3	108334
3	108511
3	108669
3	108904
3	109083
3	109246
3	109409
3	109568
3	109823
3	109934
3	110079
3	110345
3	110473
3	110687
3	110927
3	111114
3	111286
3	111489
3	111653
3	111924
3	112097
3	112276
3	112393
3	112553
3	112693
3	112842
3	113028
3	113210
3	113362
3	113565
3	113689
3	113863
3	114043
3	114161
3	114286
3	114413
3	114615
3	114844
3	115013
3	115178
3	115310
3	115496
3	115681
3	115852
3	116021
3	116184
3	116438
3	116577
3	116706
3	116897
3	117024
3	117264
3	117402
3	117554
3	117666
3	117826
3	117989
3	118176
3	118351
3	118635
3	118788
3	118969
3	119111
3	119262
3	119400
3	119514
3	119674
3	120143
3	120295
3	120494
3	120670
3	120875
3	121000
3	121199
3	121328
3	121499
3	121689
3	121879
3	121997
3	122164
3	122295
3	123251
3	123426
3	123559
3	123696
3	124085
3	124260
3	124425
3	124609
3	124811
3	124951
3	125645
3	125778
3	125975
3	126129
3	126298
3	126507
3	126711
3	126820
3	126981
3	127165
3	127370
3	127590
3	128079
3	128219
3	128473
3	128672
3	128842
3	129006
3	129205
3	129371
3	129536
3	129691
3	129842
3	130012
3	130125
3	130347
3	130462
3	130591
3	130767
3	130907
3	131067
3	131197
3	131383
3	131544
3	131669
3	131827
3	131994
3	132170
3	132344
3	132559
3	132757
3	132919
3	133081
3	133230
3	133763
3	133916
3	134066
3	134274
3	134428
3	134558
3	134682
3	134829
3	134976
3	135155
3	135333
3	135456
3	135695
3	135853
3	136016
3	136147
3	136254
3	136486
3	136689
3	136852
3	137012
3	137171
3	137293
3	138799
3	138970
3	139231
3	139356
3	139521
3	139733
3	139852
3	140002
3	140186
3	140440
3	140620
3	140792
3	140970
3	141178
3	141302
3	141462
3	141627
3	141789
3	141945
3	142179
3	142329
3	142535
3	142910
3	143094
3	143237
3	143373
3	143656
3	143813
3	143974
3	144113
3	144294
3	144461
3	144610
3	144783
3	144948
3	145122
3	145345
3	145485
3	145617
3	145757
3	145911
3	146121
3	146268
3	146394
3	146556
3	146688
3	146901
3	147074
3	147245
3	147352
3	147474
3	147636
3	147951
3	148106
3	148251
3	148404
3	148573
3	151531
3	151714
3	151841
3	151976
3	152124
3	152252
3	152392
3	152514
3	152692
3	152921
3	153086
3	153255
3	153446
3	153724
3	153875
3	154000
3	154148
3	154308
3	154522
3	154698
3	154894
3	155057
3	155328
3	155481
3	155603
3	155853
3	156023
3	156131
3	156324
3	156727
3	156905
3	157074
3	157330
3	157958
3	158078
3	158333
3	158624
3	158776
3	158956
3	159124
3	159353
3	159506
3	159736
3	159899
3	160071
3	160239
3	160403
3	160551
3	160660
3	160800
3	160974
3	161173
3	161375
3	161529
3	161725
3	161835
3	161989
3	162191
3	162367
3	162540
3	162657
3	162863
3	162971
3	163153
3	163435
3	164535
3	164902
3	165100
3	165248
3	165358
3	165520
3	165681
3	165864
3	166006
3	166185
3	166360
3	166624
3	166854
3	167024
3	167135
3	167308
3	167486
3	167621
3	167793
3	167977
3	168155
3	168351
3	168522
3	168680
3	168793
3	168947
3	169112
3	169239
3	169355
3	169539
3	169651
3	169937
3	170169
3	170297
3	170418
3	170792
3	170982
3	171182
3	171344
3	171487
3	171628
3	171791
3	171953
3	172155
3	172311
3	172473
3	172814
3	172982
3	173143
3	173275
3	173446
3	173692
3	173857
3	174005
3	174195
3	174372
3	174533
3	174699
3	174822
3	174962
3	175145
3	175357
3	175520
3	175681
3	175837
3	176002
3	176137
3	176321
3	176490
3	176872
3	177127
3	177313
3	177501
3	177625
3	177748
3	177889
3	178060
3	178197
3	178613
3	178752
3	178895
3	179036
3	179194
3	179435
3	179602
3	179766
3	179926
3	180123
3	180281
3	180444
3	180596
3	180786
3	180924
3	181064
3	181235
3	181365
3	181524
3	181686
3	181901
3	182043
3	182216
3	182400
3	182601
3	182716
3	182833
3	183020
3	183188
3	183323
3	183556
3	183717
3	183896
3	184044
3	184153
3	184294
3	184408
3	184583
3	184767
3	184930
3	185079
3	185315
3	185466
3	185608
3	185812
3	185987
3	186143
3	186328
3	186499
3	186673
3	186845
3	186974
3	187115
3	187294
3	187437
3	187557
3	187733
3	187874
3	188080
3	188191
3	188329
3	188499
3	188625
3	188797
3	188962
3	189084
3	189258
3	189520
3	189715
3	189835
3	189982
3	190242
3	190361
3	190606
3	190768
3	190916
3	191058
3	191222
3	191363
3	191558
3	191666
3	191875
3	192034
3	192185
3	192339
3	192487
3	192638
3	192835
3	192990
3	193169
3	193315
3	193486
3	193645
3	193829
3	194021
3	194214
3	194365
3	194525
3	194685
3	194851
3	195024
3	195204
3	195413
3	195570
3	195740
3	195946
3	196098
3	196337
3	196501
3	196667
3	196831
3	196996
3	197167
3	197426
3	197619
3	197865
3	198001
3	198232
3	198352
3	198465
3	198635
3	198749
3	198916
3	199093
3	199275
3	199471
3	199677
3	199794
3	199995
3	200152
3	200407
3	200567
3	200719
3	200846
3	200967
3	201140
3	201309
3	201416
3	201625
3	201759
3	201886
3	202067
3	202187
3	202313
3	202518
3	202768
3	202949
3	203147
3	203291
3	203527
3	203671
3	203779
3	203891
3	204050
3	204218
3	204394
3	204551
3	204765
3	204895
3	205052
3	205193
3	205360
3	205496
3	205640
3	205830
3	205979
3	206148
3	206297
3	206464
3	206621
3	206878
3	207042
3	207244
3	207402
3	207572
3	207742
3	207891
3	208184
3	208351
3	208514
3	208647
3	208839
3	209002
3	209176
3	209316
3	209476
3	209662
3	209838
3	210009
3	210217
3	210398
3	210662
3	210969
3	211107
3	211286
3	211438
3	211577
3	211738
3	211896
3	212066
3	212241
3	212409
3	212598
3	212738
3	212852
3	213161
3	213326
3	213502
3	213662
3	213812
3	213928
3	214091
3	214262
3	214411
3	214592
3	214739
3	215003
3	215204
3	215372
3	215481
3	215645
3	215794
3	216030
3	216185
3	216372
3	216533
3	216673
3	216833
3	217012
3	217211
3	217349
3	217475
3	217586
3	217697
3	217831
3	218080
3	218189
3	218333
3	218507
3	218681
3	218850
3	219003
3	219115
3	219277
3	219428
3	219569
3	219720
3	219934
3	220071
3	220343
3	220507
3	220692
3	220860
3	221058
3	221219
3	221422
3	221536
3	221766
3	221914
3	222136
3	222294
3	222426
3	222561
3	222735
3	222897
3	223086
3	223249
3	223519
3	223697
3	223899
3	224053
3	224229
3	224467
3	224610
3	224753
3	225018
3	225170
3	225530
3	225875
3	226055
3	226205
3	226399
3	226534
3	226729
3	226901
3	227074
3	227257
3	227406
3	227614
3	227793
3	227999
3	228166
3	228329
3	228507
3	228683
3	228917
3	229160
3	229270
3	229471
3	229615
3	229798
3	229983
3	230183
3	230341
3	230492
3	230611
3	230773
3	230938
3	231090
3	231288
3	231499
3	231659
3	231809
3	232015
3	232128
3	232266
3	232467
3	232658
3	232780
3	232941
3	233107
3	233266
3	233449
3	233609
3	233724
3	233865
3	234046
3	234192
3	234304
3	234416
3	234594
3	234787
3	235044
3	235195
3	235352
3	235482
3	235596
3	235762
3	235921
3	236052
3	236221
3	236369
3	236846
3	237091
3	237276
3	237439
3	237601
3	237753
3	237895
3	238151
3	238310
3	238483
3	238950
3	239125
3	239272
3	239424
3	239650
3	239831
3	240002
3	240183
3	240376
3	240525
3	240659
3	240787
3	240984
3	241207
3	241320
3	241506
3	241658
3	241819
3	241994
3	242174
3	242347
3	242512
3	242642
3	242792
3	242943
3	243128
3	243327
3	243509
3	243749
3	243942
3	244104
3	244273
3	244412
3	244542
3	244664
3	244826
3	244933
3	245101
3	245246
3	245422
3	245565
3	245737
3	245930
3	246111
3	246233
3	246437
3	246604
3	246718
3	246997
3	247169
3	247318
3	247480
3	247688
3	247808
3	247940
3	248089
3	248270
3	248418
3	248601
3	248770
3	249007
3	249170
3	249362
3	249532
3	249683
3	249816
3	249998
3	250195
3	250370
3	250529
3	250767
3	251010
3	251187
3	251346
3	251477
3	251678
3	251789
3	251938
3	252138
3	252296
3	252422
3	252603
3	252864
3	253033
3	253206
3	253378
3	253542
3	253696
3	253868
3	254032
3	254154
3	254418
3	254565
3	254727
3	254885
3	255063
3	255244
3	255392
3	255511
3	255741
3	255905
3	256068
3	256249
3	256366
3	256528
3	256680
3	256850
3	257000
3	257152
3	257317
3	257543
3	257742
3	257905
3	258111
3	258284
3	258411
3	258612
3	258740
3	258889
3	259059
3	259197
3	259362
3	259576
3	259738
3	259869
3	259976
3	260124
3	260266
3	260440
3	260557
3	260687
3	260856
3	261045
3	261219
3	261364
3	261482
3	261592
3	261814
3	261929
3	262106
3	262277
3	262415
3	262588
3	262933
3	263042
3	263189
3	263402
3	263572
3	263686
3	263838
3	263968
3	264132
3	264291
3	264455
3	264636
3	264790
3	265083
3	265234
3	265394
3	265559
3	265711
3	265865
3	265983
3	266198
3	266372
3	266593
3	266755
3	266890
3	267172
3	267328
3	267506
3	267670
3	267853
3	268010
3	268187
3	268339
3	268508
3	268697
3	268808
3	269135
3	269333
3	269491
3	269678
3	269829
3	270025
3	270179
3	270347
3	270560
3	270721
3	270845
3	270958
3	271084
3	271244
3	271414
3	271624
3	271813
3	271994
3	272192
3	272313
3	272478
3	272701
3	272875
3	273130
3	273287
3	273449
3	273600
3	273761
3	273914
3	274118
3	274358
3	274548
3	274701
3	274834
3	275024
3	275167
3	275330
3	275473
3	275634
3	275805
3	276023
3	276236
3	276374
3	276567
3	276732
3	276913
3	277072
3	277226
3	277468
3	277631
3	277789
3	277991
3	278132
3	278331
3	278502
3	278661
3	278863
3	279010
3	279150
3	279313
3	279476
3	279641
3	279804
3	280133
3	280286
3	280460
3	280664
3	280779
3	280971
3	281089
3	281241
3	281353
3	281529
3	281686
3	281830
3	282081
3	282219
3	282345
3	282507
3	282618
3	282769
3	282947
3	283110
3	283259
3	283457
3	283569
3	283765
3	283894
3	284071
3	284210
3	284364
3	284510
3	284670
3	284831
3	284985
3	285107
3	285310
3	285495
3	285616
3	285726
3	285928
3	286090
3	286254
3	286419
3	286576
3	286748
3	286923
3	287088
3	287238
3	287400
3	287567
3	287727
3	287886
3	288008
3	288135
3	288309
3	288450
3	288611
3	288777
3	288929
3	289065
3	289253
3	289510
3	289725
3	289886
3	290048
3	290192
3	290360
3	290503
3	290670
3	290813
3	290961
3	291175
3	291419
3	291558
3	291716
3	291879
3	291995
3	292144
3	292297
3	292446
3	292882
3	293053
3	293233
3	293366
3	293479
3	293693
3	293843
3	294069
3	294230
3	294340
3	294496
3	294680
3	294988
3	295121
3	295244
3	295374
3	295495
3	295745
3	295905
3	296134
3	296272
3	296484
3	296643
3	296801
3	297020
3	297190
3	297349
3	297498
3	297657
3	297789
3	297999
3	298190
3	298363
3	298517
3	298703
3	298854
3	299034
3	299204
3	299372
3	299558
3	299670
3	299818
3	299995
3	300148
3	300321
3	300514
3	300640
3	300862
3	300973
3	301171
3	301354
3	301505
3	301716
3	301891
3	302000
3	302132
3	302271
3	302445
3	302625
3	302810
3	302983
3	303166
3	303378
3	303504
3	303676
3	303870
3	304072
3	304215
3	304483
3	304635
3	304826
3	304984
3	305171
3	305297
3	305459
3	305647
3	305824
3	305948
3	306113
3	306303
3	306434
3	306608
3	306796
3	306937
3	307118
3	307278
3	307426
3	307577
3	307739
3	307917
3	308038
3	308154
3	308277
3	308448
3	308556
3	308815
3	308994
3	309156
3	309300
3	309450
3	309621
3	309772
3	309920
3	310163
3	310271
3	310421
3	310574
3	310703
3	310838
3	310990
3	311152
3	311296
3	311485
3	311619
3	311780
3	311929
3	312146
3	312308
3	312470
3	312643
3	312753
3	312864
3	313114
3	313254
3	313418
3	313535
3	313750
3	313977
3	314154
3	314316
3	314490
3	314609
3	314723
3	314900
3	315023
3	315192
3	315356
3	315513
3	315716
3	315927
3	316093
3	316202
3	316349
3	316496
4	158
4	351
4	469
4	614
4	736
4	953
4	1123
4	1288
4	1439
4	1583
4	1835
4	2031
4	2184
4	2334
4	2507
4	2668
4	2859
4	3005
4	3164
4	3421
4	3569
4	3739
4	3870
4	3985
4	4158
4	4319
4	4484
4	4613
4	4764
4	4894
4	5011
4	5143
4	5273
4	5432
4	5596
4	5879
4	6031
4	6266
4	6373
4	6531
4	6696
4	6950
4	7132
4	7283
4	7489
4	7738
4	7886
4	8096
4	8238
4	8423
4	8585
4	8705
4	8874
4	9094
4	9274
4	9433
4	9595
4	9744
4	10362
4	10548
4	10715
4	10893
4	11043
4	11176
4	11397
4	11548
4	11729
4	11914
4	12070
4	12266
4	12435
4	12555
4	12769
4	12958
4	13127
4	13296
4	13456
4	13625
4	13879
4	14064
4	14222
4	14404
4	14576
4	14740
4	14885
4	15041
4	15212
4	15343
4	15529
4	15738
4	15913
4	16099
4	16292
4	16474
4	16608
4	16771
4	16946
4	17095
4	17266
4	17427
4	17560
4	17719
4	17859
4	18049
4	18209
4	18379
4	18525
4	18686
4	18877
4	19033
4	19212
4	19356
4	19473
4	19652
4	19817
4	19968
4	20182
4	20552
4	20678
4	20857
4	21007
4	21165
4	21325
4	21474
4	21652
4	21857
4	22038
4	22242
4	22400
4	22686
4	22858
4	23028
4	23212
4	23374
4	23547
4	23795
4	23956
4	24118
4	24264
4	24411
4	24534
4	24714
4	24888
4	25039
4	25197
4	25382
4	25520
4	25648
4	25819
4	25950
4	26083
4	26200
4	26449
4	26618
4	26799
4	27010
4	27165
4	27279
4	27434
4	27585
4	27757
4	27918
4	28080
4	28201
4	28359
4	28532
4	28786
4	28999
4	29123
4	29436
4	29664
4	29790
4	29947
4	30106
4	30275
4	30431
4	30676
4	30846
4	31020
4	31160
4	31321
4	31506
4	31678
4	31862
4	32016
4	32331
4	32485
4	32658
4	32819
4	32955
4	33174
4	33297
4	33495
4	33688
4	33830
4	34024
4	34164
4	34287
4	34436
4	34594
4	34745
4	34915
4	35068
4	35264
4	35640
4	35757
4	36285
4	36416
4	36573
4	36821
4	36988
4	37166
4	37308
4	37470
4	37620
4	37765
4	37908
4	38070
4	38242
4	38512
4	38707
4	38836
4	39058
4	39299
4	39468
4	39626
4	39932
4	40135
4	40332
4	40571
4	40712
4	40835
4	41017
4	41167
4	41289
4	41506
4	41690
4	41840
4	41992
4	42153
4	42327
4	42730
4	42881
4	43069
4	43243
4	43390
4	43510
4	43695
