Chr	Start	End	FOccupancy	ROccupancy
5	184919	185066	0	8.33333
5	185090	185237	2.33333	0
5	185269	185416	3.66667	0
5	185435	185581	2.33333	2.33333
5	185600	185723	2.33333	2
5	185698	185845	3	4.33333
5	185898	186052	1.33333	3.66667
5	186029	186176	4	0
5	186158	186305	0	5.66667
5	186343	186490	0	10.3333
5	186527	186682	1.66667	4
5	186753	186900	3.33333	0
5	187041	187188	0	7.66667
5	187200	187347	0	7.66667
5	187376	187523	0	5
5	187554	187701	0	2
5	187786	187938	1	2.66667
5	187937	188084	0	3
5	188074	188221	2.33333	0
5	188199	188346	0	13.3333
5	188406	188553	2.66667	0
5	188560	188707	0	9.66667
5	188723	188870	5.33333	0
5	188924	189071	4	0
5	189094	189241	11.6667	0
5	189246	189393	2.33333	0
5	189409	189568	1.33333	2.66667
5	189631	189789	2	3.66667
5	189885	190020	1	8.33333
5	190011	190167	5.33333	3
5	190169	190290	3.33333	3
5	190419	190566	0	6.66667
5	190626	190773	0	8.66667
5	190788	190935	2.33333	0
5	190904	191062	1.66667	3.66667
5	191088	191235	4.66667	0
5	191212	191359	0	4.66667
5	191384	191531	0	2.66667
5	191609	191730	10.6667	10.6667
5	191746	191874	4.66667	6
5	191884	192016	1	1.66667
5	192053	192180	7.33333	2
5	192207	192352	4.66667	10.6667
5	192415	192558	9.33333	1.66667
5	192517	192657	6.33333	4.66667
5	192787	192934	0	8
5	192995	193142	12.3333	0
5	193157	193304	15	0
5	193326	193473	15	0
5	193493	193640	14	0
5	193663	193783	16.6667	14.3333
5	193789	193946	3.66667	16.6667
5	193920	194067	3	0
5	194051	194173	11	15
5	194308	194455	8	0
5	194435	194574	1	17.6667
5	194792	194939	8.66667	0
5	194997	195144	3.66667	0
5	195107	195254	9	0
5	195233	195388	10	5.66667
5	195426	195573	14.6667	0
5	195669	195789	5.66667	7.33333
5	195786	195913	5.33333	7.66667
5	195918	196070	6.33333	1.66667
5	196063	196223	8.33333	3
5	196258	196405	0	6
5	196399	196546	3.66667	0
5	196892	197039	4.33333	0
5	197016	197163	0	8.66667
5	197162	197309	0	3.66667
5	197327	197474	0	4.33333
5	197514	197672	4.66667	2
5	197677	197824	4.33333	0
5	197838	197985	5.33333	0
5	198007	198154	7.33333	0
5	198178	198325	4	0
5	198352	198499	3	0
5	198752	198899	2.5	4
5	198912	199033	3.33333	2.66667
5	199118	199265	6	0
5	199248	199395	0	2.33333
5	199375	199522	0	4.66667
5	199554	199703	1.33333	1.33333
5	199758	199892	3.66667	2.33333
5	199900	200047	0	2.66667
5	200154	200280	2.33333	2.33333
5	200256	200386	4.33333	2.66667
5	200436	200583	4	0
5	200586	200711	2	2.66667
5	200757	200904	10	0
5	200979	201126	0	8.66667
5	201148	201295	0	9
5	201345	201492	10	0
5	201502	201649	14.3333	0
5	201682	201811	4	2.66667
5	201829	201976	3.66667	0
5	202071	202218	0	2.33333
5	202208	202355	0	9.33333
5	202399	202546	0	9
5	202592	202739	6	0
5	202781	202928	0	6.33333
5	202988	203135	3	0
5	203168	203315	15.6667	0
5	203297	203444	0	8.33333
5	203408	203548	2.66667	3.33333
5	203599	203728	3	2.66667
5	203722	203881	3	3.66667
5	203858	204005	2.33333	0
5	204012	204147	1	2.33333
5	204193	204319	11.6667	9
5	204394	204541	10.3333	0
5	204568	204715	7.66667	0
5	204734	204881	11	0
5	204840	204987	0	10
5	205030	205173	1	1
5	205157	205304	0	9.33333
5	205323	205470	0	2.33333
5	205519	205666	15	0
5	205644	205791	0	3.33333
5	205775	205922	0	14.3333
5	205998	206145	8.33333	0
5	206161	206289	3.33333	2
5	206326	206473	0	8.33333
5	206466	206619	4.33333	1
5	206598	206745	0	2.33333
5	206711	206858	6.66667	0
5	206887	207034	2.33333	0
5	207122	207269	4.33333	0
5	207460	207607	0	2.33333
5	207647	207794	0	2
5	207783	207930	2.33333	0
5	207964	208111	3	0
5	208080	208227	3.33333	0
5	208272	208419	0	3.66667
5	208706	208853	4	0
5	208910	209051	4.66667	1
5	209037	209184	0	6.33333
5	209228	209351	3	4.66667
5	209329	209476	0	5.66667
5	209558	209705	6.33333	0
5	209667	209814	0	9.33333
5	209806	209953	0	10.3333
5	210017	210164	5.33333	0
5	210181	210310	4.33333	4.33333
5	210414	210561	0	5.33333
5	210611	210758	0	2.66667
5	210741	210888	0	12
5	210962	211109	8	0
5	211126	211280	1.66667	4.66667
5	211284	211431	0	5
5	211510	211657	7	0
5	211670	211817	5.66667	0
5	211789	211936	3.66667	0
5	211939	212091	1.66667	1
5	212096	212227	1	1
5	212224	212371	0	3
5	212462	212609	0	3.33333
5	212602	212749	0	10.3333
5	212792	212939	2	0
5	212908	213055	0	3.33333
5	213130	213277	5.33333	0
5	213370	213520	2.33333	1.5
5	213570	213717	11.6667	0
5	213782	213922	4	2
5	213990	214134	2.66667	7
5	214147	214294	15.6667	0
5	214256	214403	3	4
5	214503	214650	12	0
5	214665	214825	7	1
5	214960	215107	14	0
5	215125	215272	9.66667	0
5	215259	215406	0	6.66667
5	215437	215584	0	7
5	215587	215734	0	3
5	215749	215896	0	7
5	215960	216107	5.33333	0
5	216139	216286	3.66667	0
5	216287	216424	3.33333	1.66667
5	216485	216615	3	1.66667
5	216587	216734	0	2.66667
5	216759	216902	1.66667	1.33333
5	216885	217032	1.66667	0
5	217016	217138	2	2.33333
5	217114	217238	2	2.33333
5	217296	217451	1	3.33333
5	217528	217675	5	0
5	217703	217850	2	0
5	217879	218000	1.33333	2
5	218125	218247	2.33333	5
5	218259	218406	0	2.66667
5	218375	218522	1.33333	1.66667
5	218550	218697	0	3
5	218706	218841	2.33333	4.66667
5	218861	219008	0	8.33333
5	218969	219116	0	3
5	219087	219227	3.66667	2.66667
5	219288	219432	1.33333	2.66667
5	219407	219531	2	3.66667
5	219519	219666	0	4.66667
5	219719	219845	3	5.33333
5	219859	219991	7	9.66667
5	220045	220192	3.66667	0
5	220202	220349	7.33333	0
5	220324	220471	0	3.66667
5	220478	220625	0	6.66667
5	220684	220831	6.33333	0
5	220856	221003	10	0
5	221018	221165	8.66667	0
5	221212	221332	6.33333	7.66667
5	221418	221566	2.33333	3
5	221638	221782	1	1
5	221785	221911	1.5	1
5	221973	222120	0	8.66667
5	222104	222251	3.33333	0
5	222492	222618	1.33333	2
5	222597	222744	0	5.66667
5	222742	222889	5	0
5	222939	223064	9	1.33333
5	223171	223318	1.66667	0
5	223324	223471	4.33333	0
5	223467	223614	0	5
5	223589	223736	4.66667	0
5	223784	223931	5.33333	0
5	223890	224037	2.66667	0
5	224124	224278	1.33333	1.66667
5	224276	224416	1.5	2.33333
5	224379	224526	2	0
5	224590	224737	0	6.33333
5	224791	224938	0	5
5	224936	225083	0	7.66667
5	225139	225286	4	0
5	225448	225595	0	2
5	225566	225716	1	1
5	225786	225933	0	1.66667
5	225953	226080	3.33333	1.66667
5	226078	226215	2.33333	1.66667
5	226346	226493	0	6
5	226553	226700	4.33333	0
5	226738	226889	6.33333	3.33333
5	226885	227027	1	1
5	227255	227398	1.33333	1.33333
5	227379	227501	2	1.33333
5	227497	227644	7.33333	0
5	227760	227917	1.33333	2.66667
5	227994	228141	4.66667	0
5	228127	228274	9.66667	0
5	228339	228486	0	3.33333
5	228477	228598	1	1.33333
5	228574	228721	12.3333	0
5	228703	228850	4.66667	0
5	228899	229046	11	0
5	229081	229228	5.66667	0
5	229194	229341	0	10
5	229352	229499	0	8.33333
5	229645	229790	3.33333	8.66667
5	229806	229953	0	10.3333
5	230020	230167	10	0
5	230155	230302	0	13
5	230293	230440	0	11.3333
5	230514	230667	5.66667	1.33333
5	230663	230810	0	1.66667
5	230790	230937	1.66667	6.33333
5	230942	231089	0	3
5	231118	231265	0	4
5	231321	231468	6.33333	0
5	231502	231662	7.33333	1.66667
5	231748	231895	0	2.66667
5	231905	232052	0	4
5	232376	232523	7.33333	0
5	232549	232696	8	0
5	232849	232996	6	0
5	232987	233139	1	3.33333
5	233156	233276	1.66667	1.66667
5	233340	233487	2.33333	0
5	233521	233668	3	0
5	233638	233778	1.33333	1
5	233839	233980	1	2.33333
5	233950	234097	5.66667	0
5	234088	234224	1	1.33333
5	234232	234379	10	0
5	234369	234516	0	3.66667
5	234537	234684	0	14.6667
5	234660	234807	2.66667	0
5	235002	235149	4	0
5	235151	235298	0	8.66667
5	235369	235524	4	1
5	235503	235653	1	2
5	235701	235844	2.66667	2.33333
5	235829	235976	2.66667	4.33333
5	236036	236183	0	10
5	236227	236374	12	0
5	236363	236501	9.66667	12.3333
5	236555	236702	5.33333	0
5	236687	236834	0	8.66667
5	236890	237011	6.66667	9
5	237086	237233	2.33333	0
5	237414	237554	1.66667	1.33333
5	237600	237747	0	4.66667
5	237721	237852	3.66667	1.66667
5	237842	237989	4	0
5	238005	238152	3.66667	0
5	238193	238334	1	1
5	238315	238454	3	3.33333
5	238444	238567	1	1
5	238611	238753	2.33333	2.33333
5	238718	238865	0	4
5	238935	239082	3.33333	0
5	239105	239252	7.66667	0
5	239256	239403	0	4
5	239432	239590	1.33333	3
5	239651	239798	0	6.66667
5	239785	239923	1.33333	1
5	240014	240161	0	4.33333
5	240289	240436	3.33333	6
5	240504	240629	3.33333	3.33333
5	240690	240837	10	0
5	240802	240949	0	5.33333
5	240925	241069	9.66667	10
5	241202	241335	7.33333	3.66667
5	241313	241446	3.66667	2.33333
5	241464	241611	0	3.5
5	241689	241836	2.33333	0
5	242007	242129	5.33333	3.66667
5	242095	242242	0	2
5	242201	242349	1	1.33333
5	242321	242442	2	1.5
5	242418	242562	12.6667	7.33333
5	242584	242742	2.33333	4
5	242792	242912	2	3
5	243075	243209	2.33333	2.66667
5	243180	243312	4	2.66667
5	243373	243520	12	0
5	243512	243662	2	1.66667
5	243689	243823	1	1
5	243808	243955	4	0
5	243974	244105	3	3
5	244115	244262	0	8.33333
5	244219	244366	0	2.33333
5	244444	244567	4	5
5	244569	244716	0	6
5	244685	244831	1.66667	2
5	244942	245089	3	0
5	245074	245221	2.66667	0
5	245204	245351	2.33333	0
5	245350	245497	0	10
5	245525	245656	3	2
5	245698	245845	4	0
5	245873	246020	7.66667	0
5	245997	246144	0	6.66667
5	246166	246313	0	10.3333
5	246389	246536	7.66667	0
5	246538	246674	1.33333	2.66667
5	246637	246769	1.5	1
5	246797	246944	0	1.66667
5	246947	247094	0	6
5	247125	247272	0	5.66667
5	247341	247488	3	0
5	247454	247593	1.5	2
5	247625	247772	0	4
5	247762	247909	0	6.33333
5	247957	248095	5	11.3333
5	248163	248310	5.33333	0
5	248424	248571	4	0
5	248538	248685	0	3
5	248698	248845	0	4.66667
5	249052	249178	2	1
5	249177	249324	2.66667	0
5	249293	249446	1	2.33333
5	249467	249591	1	1
5	249587	249720	1.66667	1.33333
5	249711	249855	2.33333	1.66667
5	249836	249983	1.66667	0
5	250116	250256	2.5	1
5	250327	250474	0	2
5	250577	250724	0	10.3333
5	250765	250912	0	2.66667
5	250895	251043	1.5	4
5	251134	251288	4	1
5	251274	251421	0	6.33333
5	251563	251710	0	3.33333
5	251772	251919	7.66667	0
5	251912	252059	0	5.66667
5	252113	252260	11	0
5	252234	252381	0	3.33333
5	252451	252598	6.33333	0
5	252601	252745	4.33333	1.33333
5	252724	252871	0	3
5	252920	253067	4	0
5	253049	253196	0	4.33333
5	253242	253385	2.33333	5.33333
5	253512	253642	4	4.66667
5	253649	253780	1.66667	1
5	253948	254095	0	8.66667
5	254123	254270	0	7.66667
5	254280	254439	1.5	14.6667
5	254642	254789	15.6667	0
5	254796	254943	6.66667	0
5	254969	255116	3.33333	0
5	255137	255284	13.6667	0
5	255256	255403	0	3
5	255416	255558	2.33333	2.33333
5	255619	255741	2.66667	2
5	255743	255890	2.66667	0
5	255905	256062	2.33333	1
5	256108	256255	2.33333	0
5	256327	256474	0	2.33333
5	256509	256666	4	3
5	256728	256854	2	1.33333
5	256944	257066	3	3.33333
5	257105	257252	0	10.6667
5	257276	257423	0	4.33333
5	257406	257553	0	9
5	257633	257780	8	0
5	257763	257910	0	14.3333
5	257920	258067	0	2.33333
5	258130	258258	1	1
5	258285	258432	0	6.66667
5	258426	258573	2.5	0
5	258570	258717	0	2.33333
5	258692	258839	6	0
5	258880	259027	6	0
5	259003	259138	1	2.66667
5	259144	259291	0	6
5	259268	259426	3.33333	4.33333
5	259482	259642	9	6.66667
5	259607	259764	1	1.33333
5	259966	260113	5.33333	0
5	260081	260232	1.66667	1
5	260374	260521	0	3
5	260635	260782	1.66667	0
5	260741	260888	2.33333	0
5	260858	261005	3.66667	0
5	261019	261160	1.66667	2.33333
5	261174	261294	2	1
5	261289	261430	1	1
5	261490	261650	2.5	2
5	261698	261840	2.33333	2
5	261907	262054	0	9
5	262068	262215	5	0
5	262188	262335	6.66667	0
5	262480	262612	1.5	1.5
5	262590	262746	2.33333	1.33333
5	262792	262939	6.66667	0
5	262988	263126	4.66667	4
5	263243	263369	3	1.66667
5	263346	263472	3.33333	2
5	263443	263583	2	2.66667
5	263599	263738	1.33333	2
5	263756	263882	1.66667	1
5	263930	264077	0	1.66667
5	264251	264388	1	1
5	264432	264579	3	0
5	264553	264705	1.5	1.66667
5	264913	265060	0	14.3333
5	265069	265218	1.33333	6.66667
5	265250	265397	0	4.66667
5	265406	265553	0	5.33333
5	265605	265749	7.66667	2.33333
5	265747	265894	0	3.66667
5	266065	266212	0	2.33333
5	266284	266431	2.66667	0
5	266440	266571	3.66667	4
5	266654	266801	10.6667	0
5	266828	266954	4.66667	3.66667
5	266996	267119	4.33333	4.66667
5	267187	267334	5	0
5	267391	267527	5.33333	3.33333
5	267562	267687	2.33333	3.33333
5	267812	267959	8.33333	0
5	267978	268125	4	0
5	268139	268286	2	0
5	268390	268541	1	1
5	268594	268716	3	2
5	268737	268883	1.66667	1.33333
5	268882	269033	2.33333	5.66667
5	269149	269306	1	4.33333
5	269306	269453	0	1.66667
5	269464	269611	2.66667	0
5	269597	269744	0	7.33333
5	269743	269890	0	1.66667
5	269942	270086	2	1.33333
5	270102	270249	6	0
5	270287	270434	2.33333	0
5	270583	270730	2.33333	0
5	270711	270858	0	8.33333
5	270901	271048	7.33333	0
5	271070	271217	8	0
5	271258	271405	0	10
5	271489	271636	4.33333	0
5	271706	271853	15.3333	0
5	271888	272035	5.66667	0
5	272145	272265	2	2
5	272364	272518	1.33333	1.66667
5	272606	272753	8.66667	0
5	272780	272927	5.33333	0
5	272957	273104	4.33333	0
5	273064	273211	0	3
5	273220	273367	0	5.66667
5	273344	273494	1	2
5	273473	273620	4	0
5	273616	273760	3	2
5	273805	273948	3.66667	1.33333
5	273987	274135	1	2.33333
5	274207	274354	2.5	0
5	274419	274566	14.6667	0
5	274565	274712	7.66667	0
5	274725	274855	4.66667	4.33333
5	274890	275017	1.66667	4
5	275071	275218	5.66667	0
5	275237	275365	4.66667	7
5	275429	275572	2.33333	3.66667
5	275573	275720	0	7.66667
5	275788	275913	1.33333	3
5	275906	276053	0	14.3333
5	276134	276281	2.33333	0
5	276282	276429	0	4.33333
5	276468	276615	0	4.33333
5	276611	276760	3.5	3
5	276749	276891	2	4
5	276968	277115	4.33333	0
5	277106	277241	2	8.33333
5	277239	277386	0	3.66667
5	277478	277631	4.66667	3.33333
5	277606	277753	7.33333	0
5	277904	278056	1	11
5	278034	278157	2.33333	2.66667
5	278207	278355	2	1.66667
5	278317	278464	0	3.66667
5	278502	278649	0	7.66667
5	278623	278770	0	4
5	278814	278973	2.33333	10.6667
5	279030	279188	6.66667	1
5	279222	279369	5.33333	0
5	279361	279508	5	0
5	279501	279647	6	5
5	279747	279894	0	2
5	279974	280113	6	3.33333
5	280191	280316	7	8.66667
5	280338	280485	0	5.66667
5	280507	280654	14.6667	0
5	280639	280786	0	2.66667
5	281161	281308	3.66667	0
5	281273	281420	2.66667	0
5	281566	281713	6.33333	0
5	281752	281899	5.66667	0
5	281939	282086	10.6667	0
5	282115	282235	9.33333	6
5	282290	282437	5.33333	0
5	282470	282617	3.66667	0
5	282584	282731	2.33333	0
5	282802	282925	8.66667	10.6667
5	282920	283067	4.66667	0
5	283108	283255	3.33333	0
5	283223	283370	4.33333	0
5	283393	283540	2.66667	0
5	283635	283782	6	0
5	283767	283914	0	1.66667
5	283893	284048	2	3.66667
5	284123	284246	2.66667	3.66667
5	284420	284563	2.66667	1.66667
5	284618	284739	1	1.33333
5	284724	284846	1	1
5	284843	284990	3	0
5	284989	285116	2.33333	3
5	285142	285289	0	5
5	285256	285403	0	11.3333
5	285417	285577	7.66667	5.66667
5	285612	285770	3.33333	3.66667
5	285830	285977	2.66667	0
5	285946	286075	3.66667	3.66667
5	286069	286220	3	10.3333
5	286282	286429	7.66667	0
5	286406	286561	8.33333	5.66667
5	286536	286688	1.66667	2
5	286717	286864	0	6.66667
5	286907	287057	3.33333	1
5	287085	287207	4.66667	4
5	287228	287353	1.5	1.33333
5	287367	287514	0	3
5	287500	287652	2	1.5
5	287666	287801	5.33333	4.33333
5	287785	287932	1.5	1
5	287946	288080	2	1
5	288067	288216	1	3
5	288239	288390	2.33333	5.33333
5	288417	288537	1.33333	1.66667
5	288599	288746	4	0
5	288763	288910	4.33333	0
5	288942	289066	8	11.6667
5	289056	289203	0	3.33333
5	289288	289435	2	2.33333
5	289521	289668	0	3.33333
5	289725	289874	2.66667	3
5	290298	290445	0	2.66667
5	290454	290609	2.66667	4.33333
5	290613	290734	2.33333	2
5	290711	290831	2.33333	5.66667
5	290889	291049	1	5.66667
5	291013	291160	0	4
5	291254	291394	4	2.66667
5	291434	291581	7.66667	0
5	291655	291802	3	0
5	291898	292045	0	1.66667
5	292034	292174	1.66667	1.66667
5	292178	292304	2.33333	2.33333
5	292370	292517	4.33333	0
5	292637	292762	2.33333	1.66667
5	292913	293060	2.66667	0
5	293039	293186	0	4.66667
5	293240	293387	9.66667	0
5	293384	293507	2.33333	5
5	293539	293686	0	12.3333
5	293646	293790	2	5
5	293822	293969	0	8.66667
5	293967	294114	5.33333	0
5	294171	294318	7.66667	0
5	294480	294627	0	7
5	294677	294824	0	3.33333
5	294868	295015	0	6.66667
5	294991	295139	1	1
5	295099	295253	1.66667	1
5	295362	295509	0	5
5	295537	295684	0	3
5	295683	295830	0	15
5	295863	296010	0	3
5	296037	296172	4	15.6667
5	296217	296368	1.66667	1
5	296344	296491	0	5.66667
5	296494	296641	0	2.33333
5	296670	296822	2.33333	2.66667
5	296861	297008	0	13.3333
5	296989	297136	5.33333	0
5	297205	297343	7	4
5	297399	297522	3	2.33333
5	297489	297636	2.66667	0
5	297603	297750	9	0
5	297777	297924	8.33333	0
5	297954	298085	3	1.33333
5	298091	298239	1.5	4.33333
5	298269	298416	0	8.66667
5	298621	298768	0	5
5	298842	298989	6.33333	0
5	299027	299174	11.3333	0
5	299168	299290	3.33333	6.33333
5	299325	299472	0	4.33333
5	299542	299689	11.3333	0
5	299663	299810	0	11
5	299776	299903	1.33333	2.66667
5	299886	300033	0	3.33333
5	300009	300140	3.66667	2
5	300154	300303	1	4.33333
5	300347	300490	2.66667	3.66667
5	300462	300609	0	4.66667
5	300670	300791	7.66667	5.33333
5	300784	300931	0	6
5	300975	301122	4.33333	0
5	301097	301244	0	8.33333
5	301267	301414	0	10.6667
5	301506	301664	4.33333	1.66667
5	301766	301890	1	2
5	301884	302016	2.33333	3
5	302044	302178	3	2
5	302163	302310	0	3.66667
5	302399	302546	0	2.33333
5	302715	302838	7	4.66667
5	302835	302982	0	7.33333
5	302953	303106	2.66667	5
5	303189	303318	1.5	1.66667
5	303330	303477	2	0
5	303540	303676	2	2.33333
5	303691	303838	0	2
5	303841	303988	0	2.33333
5	303969	304129	1.5	3.66667
5	304100	304247	2.66667	0
5	304277	304424	0	7.66667
5	304474	304613	1	4.33333
5	304649	304793	2.33333	9.33333
5	304830	304977	4.33333	0
5	304941	305084	2.66667	1.5
5	305115	305262	0	3.33333
5	305262	305409	0	6
5	305436	305583	0	6.66667
5	305842	305973	1.33333	1.5
5	306011	306167	1.5	1.66667
5	306134	306281	0	2
5	306252	306377	3.33333	2
5	306432	306579	2.33333	0
5	306555	306702	0	3.66667
5	306803	306950	5	0
5	307278	307425	0	5
5	307592	307739	3	0
5	307716	307853	1.5	3.66667
5	307866	308013	0	10.3333
5	308022	308169	0	2
5	308191	308334	1.33333	1.66667
5	308379	308526	0	3.33333
5	308501	308648	3	0
5	308615	308749	1.33333	1.66667
5	308757	308903	2.66667	3.66667
5	308961	309104	2	2.66667
5	309159	309293	1.66667	3
5	309308	309430	4	3
5	309565	309699	2.33333	2
5	309714	309845	3	2
5	309852	309999	0	4
5	309964	310111	3.33333	0
5	310089	310209	2	5
5	310272	310427	8.66667	1
5	310407	310553	4	1.33333
5	310595	310742	4.66667	0
5	310743	310867	3.66667	9.66667
5	310932	311088	13.3333	7
5	311104	311256	10.6667	5.66667
5	311247	311394	4.66667	0
5	311418	311565	16	0
5	311710	311857	0	12.3333
5	311910	312068	2	2.5
5	312218	312365	2	0
5	312401	312548	3	0
5	312571	312695	5	10.3333
5	312736	312883	12	0
5	312854	313001	0	8.66667
5	313045	313192	0	12.3333
5	313259	313379	8.33333	5.33333
5	313354	313501	5.33333	0
5	313488	313635	0	2
5	313619	313772	2.33333	2
5	313812	313940	1.33333	1.66667
5	313978	314125	0	3.66667
5	314128	314275	0	2.33333
5	314261	314400	5.33333	2.33333
5	314491	314638	0	4.33333
5	314684	314842	1.66667	2.33333
5	314927	315058	2	2.66667
5	315065	315212	0	9.33333
5	315246	315393	0	4.66667
5	315414	315535	2.33333	1.66667
5	315540	315687	0	2.66667
5	315736	315864	3.5	4.33333
5	315904	316051	7.66667	0
5	316073	316220	8.66667	0
5	316243	316374	2	1.33333
5	316429	316576	6	0
5	316741	316886	2.66667	2
5	316852	316999	4	0
5	317023	317169	4.33333	2.66667
5	317180	317321	3.66667	4.33333
5	317336	317483	8.33333	0
5	317463	317610	0	2.33333
5	317586	317717	2.33333	2
5	317745	317892	1.5	3
5	317935	318075	1.33333	3.33333
5	318060	318186	4	6.33333
5	318156	318303	0	5
5	318301	318427	2.5	1.66667
5	318395	318546	2	3.66667
5	318537	318684	0	2
5	318646	318793	2	0
5	318873	319011	2.33333	4
5	319025	319172	7	0
5	319200	319347	0	1.66667
5	319310	319461	3.33333	1
5	319464	319611	6.33333	0
5	319571	319718	0	1.66667
5	319871	320018	0	9
5	320074	320221	8.66667	0
5	320231	320378	7.33333	0
5	320423	320547	3	1.66667
5	320537	320684	2	0
5	320720	320862	1.66667	1.33333
5	320839	320986	4	0
5	321074	321221	0	3.66667
5	321287	321414	2.66667	3.66667
5	321480	321627	6.66667	0
5	321659	321806	4	0
5	321799	321946	2.5	0
5	322093	322240	0	2
5	322330	322457	1.66667	1
5	322457	322577	1.66667	1
5	322596	322743	0	2.33333
5	322715	322862	3.66667	0
5	322897	323048	4	1
5	323035	323182	8	0
5	323191	323326	5	2
5	323339	323487	5	5
5	323504	323651	0	4.66667
5	323712	323848	5.33333	7.33333
5	323809	323956	3.66667	0
5	323916	324063	1.66667	0
5	324227	324374	0	1.66667
5	324356	324503	0	4.33333
5	324530	324677	2.66667	0
5	324691	324832	2.33333	2.66667
5	324860	325013	7.66667	2
5	325006	325153	0	4
5	325138	325290	7.33333	15
5	325333	325477	1.5	5.33333
5	325531	325678	5	0
5	325694	325841	5.33333	0
5	325809	325956	0	3.33333
5	325980	326139	1	2
5	326132	326279	0	5.66667
5	326249	326372	3.66667	1
5	326337	326494	4	2
5	326466	326613	4	0
5	326577	326724	0	8.66667
5	326777	326924	12	0
5	326892	327039	0	9
5	327169	327316	0	7.66667
5	327304	327459	3.66667	8
5	327422	327569	0	2
5	327540	327687	4.33333	0
5	327646	327793	0	6.33333
5	327835	327982	0	5.66667
5	328039	328186	3	0
5	328338	328485	0	7.66667
5	328537	328684	11.6667	0
5	328677	328824	0	7.66667
5	328828	328975	0	5.66667
5	328972	329119	0	15.6667
5	329187	329334	0	6.33333
5	329393	329551	2	2
5	329526	329654	2	4
5	329633	329780	4.66667	0
5	329844	330001	2	2.33333
5	329960	330107	1.66667	0
5	330205	330360	2	3.66667
5	330446	330593	0	6
5	330614	330761	0	14
5	330831	330978	7.33333	0
5	330955	331091	1	3
5	331104	331251	0	8.33333
5	331305	331426	3.33333	4.66667
5	331437	331584	4.66667	0
5	331629	331761	5.33333	3.33333
5	331722	331869	0	8.33333
5	331863	332010	0	4
5	332045	332192	0	6
5	332167	332314	0	6
5	332348	332495	0	2.33333
5	332533	332680	0	4.33333
5	332749	332896	14.3333	0
5	333160	333307	0	5.33333
5	333375	333522	7.33333	0
5	333515	333662	7.66667	0
5	333691	333830	2	2.66667
5	333905	334028	5.33333	1.5
5	334113	334271	3	2
5	334239	334386	6	0
5	334442	334589	9.66667	0
5	334611	334748	7.33333	11.6667
5	334804	334928	4.66667	6.33333
5	335025	335149	12.6667	4
5	335154	335301	8	0
5	335445	335568	2.33333	5
5	335553	335700	0	5
5	335722	335869	0	11
5	335968	336115	13	0
5	336163	336318	13.3333	6.33333
5	336390	336512	6	10.3333
5	336487	336619	3.66667	5.66667
5	336616	336763	0	5.33333
5	336732	336873	8.66667	5
5	336845	336994	7.66667	6
5	336991	337138	0	6.33333
5	337137	337284	0	10
5	337492	337639	0	3.66667
5	337852	337999	10.6667	0
5	337997	338144	15	0
5	338178	338325	11.6667	0
5	338322	338469	2.33333	0
5	338491	338631	3.66667	5.66667
5	338676	338823	6	0
5	338843	338990	9.33333	0
5	339012	339159	0	6.33333
5	339237	339379	6.66667	1
5	339381	339541	2.33333	1.33333
5	339669	339819	1	1
5	339812	339959	0	2
5	340010	340157	0	2.66667
5	340129	340276	3.66667	0
5	340319	340445	3.33333	3.66667
5	340524	340671	5	0
5	340757	340878	3	3
5	340876	341023	0	6
5	341047	341167	3.33333	4.66667
5	341226	341373	0	6
5	341352	341485	6.33333	4.33333
5	341536	341683	3	0
5	341706	341853	4.33333	0
5	341815	341962	7.33333	0
5	341961	342082	2.33333	3.33333
5	342096	342239	1.33333	2.33333
5	342358	342478	2	4.33333
5	342494	342641	0	2
5	342698	342836	1.66667	1
5	342857	343004	2.66667	0
5	342978	343125	6.33333	0
5	343128	343275	5	0
5	343277	343410	1	1
5	343388	343535	0	4
5	343585	343729	3	3.66667
5	343759	343906	0	3.33333
5	343891	344038	0	14.6667
5	344082	344229	0	4.33333
5	344272	344394	1.66667	1
5	344428	344551	2	3
5	344549	344696	6.33333	0
5	344753	344900	3	0
5	345015	345162	0	1.66667
5	345118	345265	2.66667	0
5	345235	345365	2.66667	1
5	345386	345545	1	2
5	345591	345738	0	1.66667
5	345717	345842	4	4.33333
5	345806	345953	3.33333	0
5	345915	346069	2	3.33333
5	346086	346214	2	3
5	346203	346350	0	7
5	346430	346577	4.33333	0
5	346545	346692	0	5
5	346731	346878	3	4.33333
5	346886	347033	0	6
5	347015	347162	0	4.33333
5	347199	347346	0	5.66667
5	347358	347505	0	7
5	347554	347714	8.66667	3
5	347767	347914	0	11
5	347969	348129	5	1
5	348088	348235	0	7
5	348270	348417	0	5.33333
5	348423	348559	1	3.33333
5	348522	348669	3.66667	0
5	348644	348791	0	13.6667
5	348845	348992	11.6667	0
5	348983	349130	8	0
5	349138	349285	10	0
5	349258	349405	0	4
5	349556	349703	0	10.3333
5	349875	350022	0	8
5	350022	350155	11	12.6667
5	350205	350340	4	5.66667
5	350376	350498	2.66667	3.33333
5	350558	350705	10.6667	0
5	350706	350828	8	7.33333
5	350817	350964	0	10.3333
5	351065	351212	13.6667	0
5	351190	351337	0	3.66667
5	351407	351538	2	1
5	351512	351659	3.66667	0
5	351649	351796	0	3.66667
5	351860	352007	0	4
5	351994	352141	0	2.66667
5	352169	352316	0	4.33333
5	352357	352504	5.66667	2
