Chr	Start	End	FOccupancy	ROccupancy
4	1006179	1006330	4.66667	4
4	1006325	1006476	4.66667	2.66667
4	1006477	1006624	0	5.33333
4	1006641	1006770	5.66667	10.6667
4	1006822	1006945	4	4.33333
4	1006969	1007099	10.6667	4.66667
4	1007114	1007267	6.33333	9
4	1007352	1007499	15.6667	0
4	1007585	1007744	6.33333	3
4	1007736	1007883	4	0
4	1007910	1008045	6.66667	6.66667
4	1008102	1008254	14.6667	11.6667
4	1008296	1008443	0	9.66667
4	1008427	1008579	20	17.3333
4	1008617	1008764	2.66667	0
4	1008914	1009044	5.66667	7.66667
4	1009072	1009218	20	18.6667
4	1009263	1009396	17	9.33333
4	1009420	1009568	6.66667	8.66667
4	1009597	1009741	8.33333	8.66667
4	1009902	1010054	4	1.33333
4	1010035	1010175	7.33333	6
4	1010214	1010363	5	3.33333
4	1010389	1010536	5	0
4	1010537	1010688	3	4.33333
4	1010690	1010832	9.66667	6
4	1010847	1010992	5.33333	4
4	1011022	1011169	12.3333	0
4	1011289	1011431	12	12.6667
4	1011538	1011675	7	10.3333
4	1011787	1011932	11	7.66667
4	1011930	1012083	9.66667	3.33333
4	1012114	1012261	0	3.33333
4	1012286	1012433	10.6667	7
4	1012483	1012630	7.33333	0
4	1012590	1012747	4.66667	3
4	1012708	1012860	2.66667	3.66667
4	1012831	1012986	6	6.33333
4	1013043	1013199	9	3.66667
4	1013392	1013526	4	3.66667
4	1013534	1013673	14	3.33333
4	1013722	1013874	4.33333	5
4	1013882	1014022	7.66667	6.66667
4	1014064	1014211	18	13.6667
4	1014261	1014395	3.33333	3.33333
4	1014414	1014562	3.66667	4
4	1014579	1014718	4	8
4	1014733	1014862	3.66667	4.66667
4	1014903	1015057	10	8
4	1015088	1015235	7.66667	7.66667
4	1015279	1015426	11	8.33333
4	1015463	1015616	4.66667	3.66667
4	1015593	1015747	5.33333	8.66667
4	1015775	1015926	3.66667	2.33333
4	1015953	1016093	4.33333	9.66667
4	1016117	1016271	6	2
4	1016234	1016379	12	11.6667
4	1016355	1016508	9.33333	6.66667
4	1016498	1016646	5.33333	4.33333
4	1016627	1016783	6.66667	8.33333
4	1016834	1016981	1.66667	2
4	1017527	1017669	2	7
4	1017687	1017830	10.6667	8.66667
4	1017849	1017992	11.3333	14
4	1018020	1018159	13.3333	11.6667
4	1018167	1018318	2.33333	2.66667
4	1018344	1018497	4.66667	6.66667
4	1018513	1018669	6.66667	6.33333
4	1018674	1018821	0	4
4	1018809	1018956	2.66667	4.66667
4	1018980	1019131	9	9.33333
4	1019235	1019391	9.66667	16.6667
4	1019418	1019560	12	6.33333
4	1019574	1019717	7	5
4	1019751	1019907	7.33333	5
4	1019916	1020063	3.33333	0
4	1020131	1020279	6	5
4	1020296	1020420	3.66667	4
4	1020594	1020734	7.33333	8.33333
4	1020751	1020898	7	10
4	1020899	1021043	2	2.66667
4	1021073	1021230	8	12
4	1021224	1021365	2.66667	3
4	1021382	1021529	6.66667	0
4	1021514	1021651	3	7.66667
4	1021671	1021822	1.66667	2.33333
4	1022047	1022194	2.66667	0
4	1022156	1022302	4.66667	3.33333
4	1022319	1022462	5.66667	8.33333
4	1022489	1022612	3	2.66667
4	1022632	1022782	19.6667	16.6667
4	1022823	1022970	0	7.66667
4	1023631	1023776	7.66667	13
4	1023860	1024000	3.66667	8
4	1023963	1024105	8.33333	7
4	1024149	1024284	12	11.6667
4	1024310	1024452	14	8.33333
4	1024473	1024615	9	17.3333
4	1024644	1024785	12.3333	10
4	1024858	1025004	21	9.66667
4	1025036	1025189	19	11
4	1025206	1025355	6.33333	3.66667
4	1025408	1025556	12.6667	16
4	1025613	1025764	9	15
4	1025812	1025959	0	10.3333
4	1025983	1026138	10	11.6667
4	1026101	1026248	6.66667	0
4	1026295	1026451	9.33333	5
4	1026555	1026708	8.66667	16.6667
4	1026722	1026869	5.66667	0
4	1026841	1026988	9	0
4	1027009	1027156	7	7.66667
4	1027185	1027330	2.66667	1.66667
4	1027357	1027503	7.33333	7.33333
4	1027545	1027692	0	3.33333
4	1027790	1027929	3.33333	6.66667
4	1027970	1028104	3.66667	5
4	1028092	1028239	3.66667	5
4	1028294	1028441	3.66667	0
4	1028435	1028589	1.66667	2.33333
4	1028567	1028714	3.66667	0
4	1028720	1028879	4.66667	3.66667
4	1028881	1029018	3.66667	4
4	1029003	1029149	3	10
4	1029189	1029329	2	2.66667
4	1029342	1029489	3.66667	0
4	1029490	1029637	0	3.33333
4	1029657	1029812	5	2.66667
4	1029827	1029970	7	9.66667
4	1029982	1030130	4.33333	4
4	1030175	1030324	3.66667	5.66667
4	1030473	1030608	1.66667	4
4	1030604	1030756	15	11.3333
4	1030779	1030923	16	22
4	1030939	1031089	8.66667	12.6667
4	1031098	1031243	3.66667	6.66667
4	1031258	1031407	14	15.3333
4	1031446	1031591	15.3333	13
4	1031628	1031770	14	5
4	1031972	1032110	3.66667	4
4	1032235	1032390	15.3333	10
4	1032432	1032568	11.3333	14.3333
4	1032599	1032751	11.3333	10
4	1032779	1032929	14.3333	7
4	1032948	1033084	8	6.66667
4	1033136	1033262	2	2.33333
4	1033499	1033638	10	7.33333
4	1033699	1033846	11.3333	0
4	1033907	1034030	9	2.66667
4	1034030	1034189	1.66667	1.33333
4	1034263	1034414	11	7.66667
4	1034449	1034604	10	5
4	1034643	1034791	3	3.66667
4	1034819	1034953	4.66667	6
4	1034978	1035138	4	2
4	1035171	1035298	3	4
4	1035299	1035453	10.6667	14.6667
4	1035472	1035617	15.6667	22.3333
4	1035654	1035802	17	8.66667
4	1035938	1036094	18.6667	16
4	1036054	1036201	5.66667	0
4	1036243	1036395	7.33333	8
4	1036391	1036527	3	2.66667
4	1036547	1036696	10.6667	14
4	1036713	1036859	6	11
4	1036877	1037023	8	11.3333
4	1037120	1037267	20.6667	24
4	1037293	1037432	7.66667	7
4	1037459	1037607	13	13
4	1037622	1037769	17	19
4	1037796	1037944	8.33333	5.33333
4	1037941	1038097	14.6667	6.66667
4	1038107	1038263	3.33333	3.33333
4	1038304	1038455	7.33333	13
4	1038898	1039045	0	4
4	1039080	1039227	0	5
4	1039249	1039400	8.66667	10.6667
4	1039420	1039572	9.66667	17.3333
4	1039687	1039839	21.6667	17.6667
4	1039859	1040002	11.3333	12
4	1040033	1040171	11.6667	15.3333
4	1040204	1040343	7.66667	4.66667
4	1040346	1040489	3.66667	3.66667
4	1040521	1040675	6	8.66667
4	1040694	1040841	3.66667	0
4	1040803	1040963	6.66667	6.66667
4	1040976	1041123	0	5
4	1041133	1041272	8.33333	6.33333
4	1041294	1041430	5.66667	5.33333
4	1041427	1041566	4.66667	10.3333
4	1041585	1041717	11.6667	3.66667
4	1041768	1041900	5	9
4	1041908	1042055	4.33333	2.33333
4	1042048	1042194	5.66667	6
4	1042157	1042304	0	4
4	1042280	1042405	4	7.66667
4	1042434	1042560	6.66667	11.3333
4	1042625	1042749	6.66667	7.66667
4	1042713	1042860	11.6667	0
4	1042840	1042994	2.33333	3.33333
4	1042961	1043104	3.33333	5.33333
4	1043232	1043377	9.33333	7
4	1043413	1043561	4	10
4	1043602	1043749	10	0
4	1043765	1043895	6	10.6667
4	1043919	1044063	6.66667	6.33333
4	1044081	1044209	3	3
4	1044272	1044416	6.66667	4.33333
4	1044556	1044693	5.66667	2.66667
4	1044720	1044862	4.66667	3
4	1044867	1045013	7.33333	9.66667
4	1045030	1045179	11.6667	4.33333
4	1045166	1045305	2.66667	2.33333
4	1045483	1045642	11	3
4	1045660	1045807	4.33333	4
4	1045822	1045962	10.3333	13.3333
4	1046031	1046163	9.33333	8.66667
4	1046212	1046341	4.33333	7.66667
4	1046345	1046492	12.6667	0
4	1046589	1046730	6	4
4	1046770	1046915	3	4.66667
4	1047009	1047156	0	9.66667
4	1047138	1047285	0	9.33333
4	1047255	1047391	3	4.33333
4	1047431	1047590	3.66667	5
4	1047619	1047776	6.33333	6.33333
4	1048029	1048176	0	7.66667
4	1048144	1048290	3.33333	7
4	1048320	1048470	7.66667	6
4	1048452	1048572	6.66667	2.66667
4	1048662	1048809	6	0
4	1048815	1048962	0	5
4	1048929	1049078	10.3333	6
4	1049129	1049276	4.33333	0
4	1049243	1049379	10.3333	10.3333
4	1049404	1049557	6.66667	5.33333
4	1049653	1049803	10.6667	3.33333
4	1049943	1050095	6.66667	2
4	1050119	1050269	4	11.6667
4	1050288	1050418	2.66667	2
4	1050416	1050563	19.6667	0
4	1050575	1050722	23.3333	0
4	1050785	1050915	4.66667	7
4	1050915	1051051	11	12.3333
4	1051064	1051200	5	10.3333
4	1051244	1051391	3.66667	0
4	1051351	1051495	9.66667	7
4	1051510	1051655	14.6667	16.3333
4	1051670	1051816	14.6667	13.3333
4	1051836	1051981	13.3333	19.3333
4	1052003	1052151	7	14
4	1052170	1052315	24	26.6667
4	1052420	1052561	9	12
4	1052596	1052740	24.3333	20.6667
4	1052770	1052918	11.6667	10.3333
4	1052954	1053096	2.66667	3.66667
4	1053274	1053414	4.33333	7
4	1053470	1053621	7	12.6667
4	1053643	1053786	6	9
4	1053797	1053944	5	0
4	1053968	1054127	5.66667	5
4	1054130	1054268	7	7.33333
4	1054283	1054427	16.6667	12
4	1054452	1054596	19.6667	21.3333
4	1054809	1054969	2.33333	4.66667
4	1055131	1055277	12	14
4	1055301	1055443	12.6667	15.6667
4	1055442	1055585	6.66667	8.66667
4	1055590	1055745	10	5
4	1055756	1055900	14.6667	8.33333
4	1056017	1056164	0	19.6667
4	1056180	1056327	0	4.66667
4	1056349	1056499	7.33333	7.33333
4	1056591	1056737	9	9.66667
4	1056762	1056906	10.3333	7
4	1056879	1057032	7.33333	10.6667
4	1057063	1057203	3.33333	7.66667
4	1057218	1057351	12	6.33333
4	1057359	1057504	6.33333	6.33333
4	1057535	1057683	6.66667	5.33333
4	1057713	1057859	7.66667	4.33333
4	1058188	1058316	3	4.66667
4	1058358	1058511	4	3
4	1058508	1058654	10.6667	14.3333
4	1058697	1058839	20.3333	24
4	1058865	1059003	5.66667	8
4	1059107	1059255	20	16
4	1059274	1059413	22.6667	22
4	1059544	1059686	15.6667	5.66667
4	1059713	1059852	4.33333	4.66667
4	1059899	1060049	4	3
4	1060006	1060164	3	5.66667
4	1060199	1060323	3.33333	2
4	1060489	1060635	7.66667	3.66667
4	1060661	1060803	8.66667	6.66667
4	1060831	1060957	3	3.33333
4	1060958	1061105	7	4.66667
4	1061095	1061235	4.33333	4.66667
4	1061290	1061429	7.66667	5
4	1061475	1061616	6.33333	8
4	1061632	1061776	16.3333	17
4	1061769	1061909	10.6667	6
4	1061979	1062116	2.66667	4.66667
4	1062082	1062230	6	11.3333
4	1062253	1062392	10.3333	6.33333
4	1062416	1062556	16.3333	17
4	1062572	1062712	13.3333	12.3333
4	1062733	1062886	20.6667	12.6667
4	1063017	1063163	27.6667	25.6667
4	1063247	1063394	20.3333	13
4	1063420	1063569	17.6667	25
4	1063589	1063737	22.6667	14
4	1063764	1063884	5.66667	4.33333
4	1063894	1064030	7.66667	7
4	1064045	1064205	15.6667	10.6667
4	1064178	1064333	2	2
4	1064373	1064519	4.66667	7
4	1064542	1064675	2.33333	2.66667
4	1064649	1064785	5	2.33333
4	1064759	1064906	3.33333	0
4	1064868	1065009	7	7.66667
4	1065015	1065162	0	4
4	1065196	1065343	4	0
4	1065465	1065619	3	2.66667
4	1065621	1065768	0	7.33333
4	1065795	1065950	7.33333	17.3333
4	1065972	1066108	5	4.33333
4	1066150	1066272	3.33333	4.33333
4	1066260	1066411	6.66667	2
4	1066463	1066610	11	9
4	1066575	1066722	2.66667	0
4	1066695	1066835	6.33333	4.66667
4	1066869	1067010	7	14.3333
4	1067027	1067161	9.33333	9.33333
4	1067184	1067328	15	12.6667
4	1067384	1067515	14	5
4	1067643	1067786	14.6667	11.3333
4	1067817	1067971	7.33333	16
4	1068009	1068165	13.6667	6.33333
4	1068214	1068358	15.6667	9.66667
4	1068454	1068601	2.66667	0
4	1068718	1068872	4.33333	4
4	1068930	1069077	0	2.66667
4	1069237	1069384	4.33333	0
4	1069586	1069743	2.33333	2.33333
4	1069800	1069956	5	6.66667
4	1070248	1070397	4	2.66667
4	1070623	1070775	2.33333	6.66667
4	1070900	1071021	3.33333	4
4	1071044	1071194	7	8
4	1071209	1071361	7.33333	6.66667
4	1071399	1071544	12.6667	16.6667
4	1071594	1071747	15	14.3333
4	1072314	1072462	13.3333	6.33333
4	1072537	1072692	3.66667	3.33333
4	1072728	1072869	4	7.33333
4	1072877	1073014	23	18
4	1073044	1073164	4.33333	4
4	1073173	1073320	13	15.3333
4	1073347	1073490	8.33333	8.33333
4	1073578	1073721	5.66667	4.33333
4	1073755	1073904	23.6667	18.3333
4	1073941	1074088	8.33333	8
4	1074105	1074257	3	3
4	1074247	1074405	5.66667	3
4	1074431	1074579	13.6667	8.33333
4	1074612	1074749	4.33333	2.33333
4	1074783	1074932	3.66667	5.66667
4	1074923	1075070	14	24.6667
4	1075097	1075248	27.3333	21
4	1075799	1075945	24.3333	13.3333
4	1075986	1076120	18.3333	12.6667
4	1076151	1076306	5.33333	9
4	1076310	1076453	3.66667	4
4	1076475	1076607	2.66667	6
4	1076648	1076795	0	5.33333
4	1076783	1076906	7.33333	4.66667
4	1076975	1077122	8.66667	7.66667
4	1077137	1077284	6.66667	8
4	1077318	1077448	3.33333	3.33333
4	1077510	1077657	8	0
4	1077687	1077823	10.3333	6.33333
4	1077880	1078012	4	2.33333
4	1078070	1078208	3.33333	4.66667
4	1078184	1078331	18.6667	0
4	1078372	1078511	14	10
4	1078562	1078709	0	4.33333
4	1079086	1079236	9	4.66667
4	1079234	1079383	5.66667	4.66667
4	1079432	1079568	4.33333	2.66667
4	1079576	1079708	4.33333	4
4	1079691	1079839	7.33333	5.66667
4	1079864	1080011	10.3333	0
4	1080046	1080188	8.33333	10.3333
4	1080224	1080371	7.66667	0
4	1080500	1080642	4.66667	7.33333
4	1080647	1080806	3.66667	3.66667
4	1080872	1081024	10.6667	4.33333
4	1081101	1081250	7	10.6667
4	1081308	1081440	5.66667	3
4	1081552	1081681	1.66667	5
4	1081644	1081791	0	4.33333
4	1081806	1081949	6.66667	7.33333
4	1082004	1082151	0	10.3333
4	1082245	1082382	7	10
4	1082408	1082548	8	6.33333
4	1082700	1082844	8.33333	7.33333
4	1082891	1083033	2	2
4	1083034	1083180	6.33333	7.33333
4	1083370	1083520	4	4.33333
4	1083503	1083644	7.33333	5.33333
4	1083689	1083813	3	5.33333
4	1083852	1084000	7	4
4	1084003	1084137	5	4.33333
4	1084148	1084297	10.3333	7.66667
4	1084313	1084457	4.33333	4
4	1084490	1084646	8.33333	4
4	1084751	1084898	15.6667	6
4	1085026	1085167	10	7
4	1085185	1085327	15	6.66667
4	1085358	1085501	11	9.66667
4	1085485	1085626	1.66667	3.66667
4	1085644	1085796	2.66667	5.33333
4	1085880	1086002	1.66667	2
4	1085984	1086126	9.66667	9.66667
4	1086096	1086247	9.33333	3.33333
4	1086280	1086436	18.3333	5.66667
4	1086447	1086572	3	3.66667
4	1086582	1086742	9.33333	7.66667
4	1086753	1086903	9.33333	9.66667
4	1086937	1087062	5.33333	3
4	1087121	1087269	2.33333	1.66667
4	1087243	1087392	9.33333	8.66667
4	1089173	1089314	10.3333	9
4	1089358	1089509	5.33333	8.66667
4	1089535	1089676	9	7.66667
4	1089697	1089838	9.66667	15
4	1090013	1090173	6.66667	5.33333
4	1090333	1090485	14.3333	18
4	1090491	1090650	11.6667	10
4	1090657	1090801	2	3.66667
4	1090831	1090990	8.33333	13
4	1090995	1091136	7	4.66667
4	1091159	1091294	2.33333	3.66667
4	1091310	1091450	6.66667	6.33333
4	1091463	1091614	7.66667	10.6667
4	1091630	1091782	8.33333	8
4	1091788	1091938	2.66667	5.66667
4	1091953	1092100	5.33333	7.33333
4	1092126	1092272	3.33333	1.66667
4	1092274	1092422	3.66667	5.33333
4	1092458	1092608	17	22
4	1092686	1092830	4.66667	11.6667
4	1092849	1092988	19	15.3333
4	1093007	1093151	9	8.33333
4	1093162	1093296	1.66667	1.66667
4	1093302	1093459	9.66667	4
4	1093479	1093629	16.3333	14.6667
4	1093710	1093856	19.3333	15
4	1093884	1094033	6	4
4	1094037	1094190	4	3.33333
4	1094653	1094800	6.66667	6
4	1094820	1094960	6	3.66667
4	1094976	1095123	16.3333	4.66667
4	1101845	1101993	3	3.66667
4	1102125	1102266	5.66667	2.66667
4	1102275	1102418	4.66667	2.66667
4	1102376	1102523	7.33333	5
4	1102597	1102745	6.66667	5
4	1102750	1102906	14.6667	13.6667
4	1102958	1103105	3.66667	0
4	1103281	1103421	20	6.66667
4	1103437	1103588	6	6.33333
4	1103695	1103837	14	10
4	1103879	1104012	6	3
4	1104052	1104201	20	8.66667
4	1104215	1104348	7	4.66667
4	1104404	1104547	4.66667	7.66667
4	1104536	1104683	4.66667	0
4	1105115	1105263	21.3333	20.6667
4	1105272	1105412	10.3333	14.3333
4	1105440	1105591	4.66667	3.33333
4	1105586	1105734	5.66667	5.33333
4	1105750	1105892	3	3.33333
4	1106060	1106211	15.6667	9.33333
4	1106239	1106379	11.3333	16
4	1106397	1106549	12	9
4	1106567	1106706	3	2.66667
4	1106731	1106882	4.66667	4.66667
4	1106983	1107135	4	3.66667
4	1107156	1107309	8.66667	9.66667
4	1107338	1107482	7.66667	5.33333
4	1107517	1107651	3	5.33333
4	1107682	1107810	18.6667	13.3333
4	1107825	1107971	15	8.33333
4	1108005	1108155	18.6667	16.3333
4	1108224	1108372	9	8
4	1108378	1108527	19.3333	20.3333
4	1108641	1108788	18	14.6667
4	1108807	1108952	20.3333	20
4	1108984	1109115	4	4
4	1109121	1109268	6.33333	8.66667
4	1109347	1109496	3	2
4	1109520	1109678	9	7
4	1109712	1109866	4	7.33333
4	1109912	1110058	13.6667	17.3333
4	1110529	1110673	18.3333	15
4	1110704	1110847	9.66667	14.3333
4	1110871	1111008	9	5.33333
4	1111017	1111170	19.6667	15
4	1111185	1111329	9.33333	14.3333
4	1111362	1111515	15.3333	8
4	1111522	1111669	13.3333	0
4	1111679	1111829	2.33333	2
4	1111880	1112026	9	11.6667
4	1112032	1112192	3.66667	5.33333
4	1112200	1112339	3.66667	5.66667
4	1112461	1112613	19.6667	14.6667
4	1112637	1112777	10.6667	7
4	1112812	1112958	6.33333	6
4	1112966	1113111	7	13.3333
4	1113144	1113285	6.66667	10
4	1113287	1113431	9.33333	12
4	1113455	1113594	10.6667	8
4	1113610	1113754	24	16.3333
4	1113775	1113923	12.3333	22
4	1113955	1114095	20.6667	22.6667
4	1114219	1114363	8	14.3333
4	1114387	1114529	5	3.66667
4	1114567	1114723	4.66667	6.33333
4	1114741	1114888	3.33333	0
4	1115045	1115196	7.33333	7
4	1115210	1115342	3	3.33333
4	1115370	1115511	5	4
4	1115512	1115657	2.33333	5
4	1115662	1115807	3.33333	2
4	1115831	1115966	3.66667	1.66667
4	1115943	1116068	3	2.66667
4	1116103	1116247	5	6.33333
4	1116265	1116403	22.3333	8.33333
4	1116431	1116575	22.6667	23
4	1116603	1116751	18.6667	22.3333
4	1116851	1117006	5	3.66667
4	1117063	1117214	16.3333	22.3333
4	1117232	1117383	19	8.33333
4	1117404	1117544	19.6667	23.6667
4	1117570	1117710	6	5.66667
4	1117728	1117878	17	12.6667
4	1117894	1118033	6.66667	4
4	1118204	1118351	0	3
4	1118347	1118494	7	0
4	1118608	1118755	10.6667	0
4	1118715	1118858	14	7.33333
4	1118894	1119041	12	0
4	1118997	1119144	0	5
4	1119118	1119275	6.66667	8.33333
4	1119315	1119472	10	10.6667
4	1119489	1119622	6.66667	7.33333
4	1119641	1119763	2.33333	2.33333
4	1119804	1119954	15	12
4	1119976	1120133	9.66667	13.3333
4	1120158	1120306	10	7
4	1120421	1120568	2.33333	0
4	1120609	1120757	10.6667	19
4	1120777	1120933	6.66667	11.3333
4	1121110	1121246	1.33333	3
4	1121335	1121477	7	5
4	1121536	1121671	2	4.33333
4	1121685	1121845	2.66667	4
4	1121842	1121982	3.33333	2.33333
4	1121977	1122105	2.33333	2.66667
4	1122144	1122274	3	6
4	1122296	1122438	4.33333	2.66667
4	1122475	1122627	10	15
4	1122631	1122790	2.33333	3
4	1122762	1122909	0	2.66667
4	1122953	1123110	3.33333	4
4	1123230	1123377	1.66667	4.33333
4	1123358	1123505	0	5
4	1123554	1123695	7.66667	7
4	1123715	1123866	10	6
4	1123855	1123999	6.33333	4.33333
4	1124026	1124173	0	13
4	1124191	1124317	8	7
4	1124332	1124473	2.66667	3.66667
4	1124495	1124634	3	3.66667
4	1124653	1124807	21	23
4	1124810	1124953	9.66667	5.66667
4	1124988	1125135	21.6667	8
4	1125285	1125422	20.3333	14.6667
4	1125439	1125592	10.6667	13
4	1125627	1125754	15.6667	6
4	1125758	1125912	11	15
4	1125938	1126087	21.3333	22
4	1126065	1126212	0	3
4	1126229	1126362	5.33333	6
4	1126372	1126516	7.66667	10.3333
4	1126536	1126689	10.6667	6.33333
4	1126874	1127013	4.66667	5.66667
4	1126985	1127124	6	7.66667
4	1127142	1127284	5	16.3333
4	1127302	1127450	19.6667	19.6667
4	1127484	1127635	21	16.6667
4	1127767	1127916	26.6667	24.6667
4	1127932	1128079	20.3333	22.6667
4	1128095	1128236	25.3333	19.6667
4	1128252	1128406	14.3333	6.66667
4	1128422	1128563	4.33333	7
4	1128581	1128727	11	14.3333
4	1128742	1128889	20.6667	19.6667
4	1128916	1129062	12.3333	13.3333
4	1129085	1129234	13.3333	10
4	1129264	1129406	16.6667	15.3333
4	1129537	1129681	25	23.6667
4	1129703	1129845	19.6667	14.6667
4	1129883	1130019	22.6667	9.33333
4	1130037	1130183	7	5.33333
4	1130177	1130324	10	11.6667
4	1130370	1130506	7.33333	7.33333
4	1130543	1130676	5.33333	4.66667
4	1130692	1130837	14.3333	15
4	1130947	1131099	17.6667	11.3333
4	1131123	1131266	16	9.33333
4	1131287	1131434	7.66667	0
4	1131475	1131627	3.33333	7
4	1131616	1131764	14.3333	12.6667
4	1131787	1131931	4.66667	2.66667
4	1131964	1132097	6	4.66667
4	1132096	1132256	4	7
4	1132274	1132423	5.66667	6.66667
4	1132425	1132573	16	7
4	1132598	1132722	2.33333	2
4	1132706	1132862	4.66667	4.33333
4	1132948	1133082	5.66667	10
4	1133109	1133259	5	3.66667
4	1133307	1133452	3.33333	5.66667
4	1133472	1133630	3.66667	4.33333
4	1133605	1133748	6.66667	5.66667
4	1133756	1133885	6.33333	8.66667
4	1134012	1134163	4	7.33333
4	1134245	1134373	2	3.66667
4	1134373	1134522	7.66667	6.33333
4	1134531	1134672	8	8
4	1134692	1134840	4	8.33333
4	1134854	1134998	7	14
4	1135016	1135158	9.33333	17.6667
4	1135180	1135324	17.3333	16
4	1135341	1135490	17	20
4	1135735	1135886	18.6667	15.3333
4	1135918	1136055	16.6667	12
4	1136071	1136221	16	8.66667
4	1136253	1136374	2.33333	2.66667
4	1136386	1136543	10.6667	8.66667
4	1136588	1136731	3	2
4	1136697	1136844	3.66667	0
4	1136850	1137002	2	2.66667
4	1137043	1137200	5.66667	7.33333
4	1137217	1137364	7.33333	0
4	1137400	1137530	5.33333	3.66667
4	1137668	1137815	6.33333	0
4	1138009	1138136	4.66667	4
4	1138158	1138305	2.66667	0
4	1138263	1138421	4.33333	4
4	1138394	1138514	8	6.66667
4	1138560	1138707	9	0
4	1138825	1138974	4.66667	4.33333
4	1139015	1139145	3.66667	3.66667
4	1139243	1139390	1.66667	3.33333
4	1139399	1139546	5.33333	0
4	1139503	1139650	12.3333	0
4	1139665	1139824	3.66667	3
4	1139801	1139946	12.3333	6
4	1139935	1140072	10	8
4	1140120	1140268	9	10.6667
4	1140301	1140452	20.6667	24
4	1140475	1140620	7.33333	5.66667
4	1140604	1140746	2.33333	6
4	1140768	1140906	23.6667	25.6667
4	1140925	1141067	5.33333	4.33333
4	1141146	1141275	6	3.66667
4	1141300	1141450	9.66667	4.33333
4	1141453	1141608	6.66667	7
4	1141593	1141742	2	5
4	1141778	1141933	3.66667	3.66667
4	1141899	1142059	22	25.6667
4	1142070	1142199	3.66667	3.33333
4	1142279	1142430	10.3333	13.3333
4	1142427	1142579	2	2.66667
4	1142607	1142765	4.33333	3.66667
4	1142846	1142994	2.66667	4
4	1143013	1143158	3	2.66667
4	1143187	1143334	0	7.66667
4	1143364	1143512	8	10.6667
4	1143468	1143617	16	15
4	1143661	1143808	8.33333	0
4	1143778	1143916	11	15.3333
4	1143948	1144090	4	3
4	1144060	1144209	9.66667	6.33333
4	1144321	1144443	2.33333	5.66667
4	1144435	1144582	4.66667	0
4	1144582	1144739	13.6667	6
4	1144770	1144910	10.3333	8
4	1144998	1145145	17.6667	18.3333
4	1145257	1145389	4.66667	2.33333
4	1145451	1145598	5.33333	0
4	1145637	1145781	10.3333	4.66667
4	1145814	1145960	3.66667	4
4	1145959	1146106	0	6.33333
4	1146245	1146395	22.3333	22.6667
4	1146418	1146563	24.3333	24
4	1146584	1146724	12	8
4	1146741	1146893	19.3333	15
4	1146908	1147067	8	3.33333
4	1147106	1147266	3	2
4	1147318	1147469	14	10
4	1147529	1147674	7	6
4	1147665	1147810	14.6667	8.33333
4	1147877	1148020	8	9.66667
4	1148040	1148196	5.66667	6
4	1148212	1148362	10.6667	7.33333
4	1148431	1148578	7.66667	4
4	1148570	1148720	15	18.3333
4	1148750	1148910	24.3333	27.6667
4	1148909	1149060	3.33333	13.6667
4	1149075	1149222	18.6667	18.3333
4	1149242	1149391	8.33333	13
4	1149395	1149522	2.66667	3.66667
4	1149628	1149770	22.3333	18.3333
4	1149976	1150123	4	0
4	1150085	1150238	3.33333	7.33333
4	1150246	1150401	1.33333	1.33333
4	1150433	1150573	4	4
4	1151527	1151671	3.33333	2.66667
4	1151759	1151884	5.66667	5.33333
4	1151877	1152021	21.6667	18.3333
4	1151995	1152142	0	4.66667
4	1152161	1152307	4.66667	5.33333
4	1152465	1152619	3.33333	5
4	1152629	1152771	5.33333	6
4	1152774	1152921	0	4
4	1152918	1153078	4.33333	5.33333
4	1153078	1153213	5	3.66667
4	1153228	1153381	4.33333	3.66667
4	1153377	1153518	6	3.66667
4	1153541	1153688	21	22.6667
4	1153841	1153990	15	12
4	1156165	1156310	3.33333	2.33333
4	1156272	1156422	2	2.33333
4	1156395	1156545	6.33333	3
4	1156642	1156777	12	6.33333
4	1156828	1156975	6	6.66667
4	1157149	1157289	16.3333	10.6667
4	1157256	1157411	1.33333	2.66667
4	1157442	1157596	13.6667	8
4	1157620	1157767	19.6667	15
4	1157790	1157940	18	25.3333
4	1157959	1158116	15	5
4	1158147	1158292	4.66667	5.33333
4	1158338	1158489	13	18.3333
4	1158509	1158649	17.3333	16.6667
4	1158660	1158801	7.33333	6
4	1158837	1158984	16	13.6667
4	1159013	1159167	4.66667	4.66667
4	1159156	1159304	14.3333	12.3333
4	1161589	1161736	0	3.66667
4	1161750	1161900	5.66667	3.33333
4	1161895	1162040	8.66667	14
4	1162063	1162212	10.3333	10.6667
4	1162240	1162385	5.66667	4.66667
4	1162403	1162556	10.3333	6
4	1162588	1162736	7	8.33333
4	1164754	1164907	12	10.6667
4	1164941	1165061	6.66667	7.66667
4	1165080	1165222	18.6667	4.33333
4	1165347	1165492	2	2
4	1165487	1165632	3	4
4	1165612	1165763	7.66667	5
4	1165749	1165893	9.33333	6.33333
4	1165915	1166055	7	11.6667
4	1166164	1166317	11.6667	11.3333
4	1166335	1166475	10.6667	8
4	1166468	1166600	2.66667	3
4	1166600	1166746	8.33333	7
4	1166783	1166938	16	16.6667
4	1166976	1167117	9	6.66667
4	1167164	1167317	4.33333	7.33333
4	1167433	1167582	1.66667	7.33333
4	1167604	1167741	3.33333	4.33333
4	1167748	1167906	8.33333	7.66667
