Chr	Start	End	FOccupancy	ROccupancy
6	88660	88808	1	1.33333
6	88814	88946	2.33333	2
6	88941	89088	2	0
6	89057	89206	3	2
6	89262	89409	6.66667	4.33333
6	89416	89563	2.33333	0
6	89549	89684	1.5	2
6	89718	89849	2.33333	2.33333
6	89866	90014	4.33333	2
6	90040	90182	3	2.66667
6	90200	90354	8.66667	10
6	90379	90512	3	4
6	90526	90669	6.66667	11
6	90700	90836	6.66667	8.66667
6	90922	91062	3	2.33333
6	91089	91242	8.33333	3.66667
6	91266	91409	7.66667	3.33333
6	91419	91570	8.33333	4.66667
6	91586	91744	2.66667	3.66667
6	91747	91892	2.66667	3.33333
6	91947	92094	1.66667	0
6	92059	92183	2.33333	3
6	92838	92983	5.66667	5.66667
6	93028	93175	5.33333	0
6	93219	93347	8.33333	4
6	93311	93458	3	0
6	93438	93589	3.66667	3
6	93574	93721	0	3.33333
6	93700	93847	0	4.33333
6	93866	94013	4	0
6	93977	94130	3.66667	2.66667
6	94138	94292	4.66667	6.33333
6	94324	94466	8.66667	6
6	94475	94615	2.33333	3.33333
6	94633	94778	6	6.33333
6	94803	94951	3.33333	2
6	95298	95423	5.33333	5
6	95426	95586	1.33333	4.66667
6	95632	95777	14.3333	9.33333
6	95865	96014	6	14.3333
6	96060	96215	4	5.66667
6	96242	96393	5.33333	4.66667
6	96356	96503	0	5.66667
6	96737	96879	1.66667	2.33333
6	96887	97045	3.33333	3
6	97061	97206	2.33333	5.66667
6	97173	97330	2.66667	2.33333
6	97330	97479	4	3.33333
6	97675	97822	0	3
6	97939	98099	3	4
6	98154	98298	3.33333	3.33333
6	98341	98491	2.66667	4.33333
6	98538	98675	2.33333	3
6	98668	98815	4.66667	0
6	98830	98950	5	2.66667
6	98962	99106	5	1.66667
6	99859	100001	5.33333	8.5
6	99997	100137	7.33333	6
6	100126	100273	0	5
6	100407	100562	2.33333	1.66667
6	100646	100770	1	1.33333
6	100780	100932	2	1.66667
6	100974	101122	8.33333	10.6667
6	101739	101886	0	4.33333
6	101907	102066	2.66667	2
6	102031	102178	0	2.33333
6	102149	102296	0	2.33333
6	102403	102559	1.66667	1.33333
6	102635	102776	2.66667	2
6	102911	103055	5.33333	6
6	103053	103189	1.33333	1
6	103276	103400	2.66667	3.33333
6	103420	103559	2.33333	5.33333
6	103634	103781	13.3333	7.33333
6	103781	103917	1	2.33333
6	104024	104172	3	3.33333
6	104188	104333	6	5
6	104785	104905	1.66667	3.66667
6	104975	105119	2.66667	3
6	105095	105242	0	1.66667
6	105215	105369	2.66667	3
6	105389	105531	3	3.33333
6	105493	105622	2.66667	3
6	105623	105777	3.66667	3
6	105798	105945	11	10
6	105988	106132	6	7.33333
6	106163	106305	9	7.66667
6	106324	106468	2.33333	2.33333
6	106658	106789	8.66667	2.66667
6	106807	106954	2.66667	0
6	106956	107085	2.66667	4
6	107186	107338	2.33333	1.33333
6	107331	107460	2	1.66667
6	107474	107631	3.33333	4
6	107811	107958	0	1.66667
6	108000	108144	2.66667	3
6	108195	108353	3	5
6	108414	108561	0	5.33333
6	108577	108703	3.33333	4.33333
6	108726	108867	2.66667	2
6	109025	109165	2.33333	2.66667
6	109196	109340	3.66667	2.66667
6	109359	109506	5.33333	6.66667
6	109526	109669	6	5.66667
6	109684	109830	6.66667	4
6	109850	109999	5.33333	8.33333
6	110155	110309	7.66667	7.66667
6	110343	110484	3	3
6	110526	110682	2	1
6	110701	110844	9	6
6	110875	111018	2.66667	1.66667
6	111042	111192	1.5	2.33333
6	111216	111363	9	3
6	111543	111686	2	5.66667
6	111736	111887	4	5.33333
6	111882	112029	0	3
6	112015	112144	3.33333	5.33333
6	112112	112259	0	3
6	112352	112501	3.66667	3.33333
6	112571	112721	4.33333	7.33333
6	112718	112872	5.33333	4.66667
6	112895	113043	7.33333	4.66667
6	113028	113170	4	3
6	113204	113351	6.66667	0
6	113405	113545	8.66667	5
6	113580	113721	9	7
6	113731	113883	2.33333	1.66667
6	113897	114055	3	2.66667
6	114174	114316	9.33333	6.66667
6	114354	114494	4.66667	8.66667
6	114526	114659	5.66667	3
6	114663	114818	5	6
6	115470	115623	15.3333	9.66667
6	115656	115785	5.66667	4.33333
6	115916	116064	3	2
6	116087	116236	11	8.33333
6	116251	116391	4.33333	3.33333
6	116416	116566	3.66667	8
6	116584	116722	4.33333	8.33333
6	116883	117030	0	1.66667
6	118311	118457	5.66667	11
6	119338	119476	11	6
6	119495	119642	4.66667	3.66667
6	119668	119807	9	10.6667
6	119832	119979	3.66667	1.66667
6	120007	120154	2.33333	0
6	120159	120307	2.66667	2
6	120329	120475	2.33333	2.66667
6	120600	120747	1.33333	1.33333
6	120797	120937	3.66667	2.33333
6	120971	121115	3	1.66667
6	121107	121254	3	0
6	121298	121438	8.33333	3.66667
6	121453	121589	2.33333	2.33333
6	121550	121697	2.66667	0
6	121886	122021	1.66667	1.33333
6	122378	122535	5	3.33333
6	122688	122832	4.33333	7
6	122849	122998	4.66667	11.3333
6	123012	123164	7	3.66667
6	123318	123463	4.66667	4.66667
6	123487	123637	6	6.66667
6	123627	123771	6	4
6	123792	123930	7.33333	5.33333
6	123977	124119	2	2.66667
6	124115	124257	2.33333	2.66667
6	124293	124440	0	2.33333
6	124604	124751	0	4.33333
6	124804	124957	2.33333	2.66667
6	125148	125291	1.66667	1.66667
6	125347	125484	1.66667	3
6	125567	125693	2.33333	1.66667
6	125986	126138	2	1.66667
6	126151	126278	3	3.33333
6	126262	126409	3.66667	2.33333
6	126472	126619	0	2.33333
6	126689	126833	4.33333	2.66667
6	126812	126967	5.66667	3.33333
6	126990	127144	2	3
6	127179	127300	3	3.66667
6	127280	127419	2.33333	2.33333
6	127546	127696	2.66667	2.33333
6	127711	127858	2	0
6	127954	128105	4	2.66667
6	128064	128211	4.66667	0
6	128171	128310	3	4.66667
6	128294	128441	1.66667	0
6	128431	128563	4	5
6	128601	128740	3	4.66667
6	128794	128949	4.33333	5.33333
6	129029	129168	5.33333	3
6	129130	129273	2.66667	2.66667
6	129277	129417	4.33333	5
6	129479	129626	7.66667	8
6	129676	129831	5	5
6	129841	129987	6	5.66667
6	130028	130175	3.33333	0
6	130285	130430	9	7
6	130458	130602	11	9
6	130635	130780	3.66667	2.66667
6	130763	130899	2.33333	2.66667
6	130899	131056	2	2.66667
6	131107	131254	0	2
6	131286	131435	2.33333	2.66667
6	131480	131632	6.33333	7
6	131740	131883	6.66667	2.66667
6	131910	132049	3.66667	1.66667
6	132058	132203	3	2.33333
6	132253	132400	0	2
6	132390	132527	2.66667	3.33333
6	132538	132685	2.33333	0
6	132682	132824	2.33333	2
6	132789	132935	2	1.66667
6	132986	133146	1.66667	2
6	133125	133269	1.66667	2
6	133307	133460	2.66667	1.66667
6	133544	133687	2	2.33333
6	133806	133928	3.33333	3.66667
6	133894	134041	0	2
6	134052	134183	2.66667	3.33333
6	134174	134326	3.66667	2.66667
6	134337	134497	1	1.33333
6	134579	134707	2	3
6	134729	134878	3	4.33333
6	134874	135031	3.33333	7.66667
6	135052	135194	3.66667	4.66667
6	135215	135362	4.33333	3
6	135399	135547	2	4.33333
6	135585	135719	2.66667	1.66667
6	135739	135880	2.33333	4
6	136068	136219	5	4.66667
6	136233	136377	4.33333	8.33333
6	136448	136587	2.33333	7.33333
6	136608	136743	3.66667	1.66667
6	136765	136917	8	7.66667
6	136925	137078	2.33333	3
6	137112	137257	2	4.66667
6	144175	144333	5.66667	6
6	144330	144477	0	2.33333
6	144470	144621	1.33333	1.33333
6	144638	144785	0	1.66667
6	144785	144921	3	3.66667
6	145041	145188	0	1.66667
6	145213	145358	1	3
6	145402	145556	3	2.33333
6	145530	145670	2	4
6	145702	145849	2	0
6	145829	145976	5.66667	0
6	145977	146130	2	2.33333
6	146171	146314	3.66667	4.66667
6	146351	146487	4.33333	6
6	146502	146654	3.66667	2.66667
6	146663	146819	2.66667	2.66667
6	146808	146954	4	4.33333
6	147079	147230	8.66667	9.66667
6	147255	147406	3.33333	2.66667
6	147436	147585	4.66667	3.66667
6	147601	147743	5	7
6	147736	147883	2.33333	0
6	147958	148099	4	6
6	148137	148288	6	5.33333
6	148306	148444	9.33333	3
6	148726	148874	4	3.66667
6	149046	149179	2.33333	1.33333
6	149198	149340	6.33333	6
6	149352	149506	6.33333	1.66667
6	149691	149851	1.33333	1.33333
6	149963	150115	11.6667	7
6	150135	150277	3	3.33333
6	150473	150612	2.66667	1.33333
6	150650	150802	3	2.33333
6	150827	150974	3.5	1.33333
6	151136	151285	3.33333	3
6	151308	151430	1.66667	3
6	151435	151582	3.33333	0
6	151538	151691	3	1.33333
6	151706	151832	3	5
6	151896	152043	0	6.33333
6	152028	152167	7.33333	3.66667
6	152213	152346	2.66667	2.33333
6	152372	152517	2.66667	2.66667
6	152576	152710	2.66667	5.66667
6	152734	152878	2	2
6	152872	153022	1	2
6	153040	153178	3.66667	4.66667
6	153160	153307	0	2
6	153327	153474	11.3333	10
6	153498	153645	6	8.66667
6	153660	153811	8	6.33333
6	153826	153966	5	3.66667
6	153998	154145	3	0
6	154145	154284	4	1.33333
6	154443	154590	0	2
6	154623	154776	3	3
6	154771	154899	3.66667	3
6	154944	155081	6.66667	5.66667
6	155104	155247	2.33333	5
6	155289	155423	8	6
6	155434	155575	4.66667	3.66667
6	155611	155755	3.33333	8
6	155792	155921	5	6
6	156070	156222	3.33333	6.66667
6	156265	156412	4	2.33333
6	156445	156570	4.66667	2.66667
6	156590	156747	2.66667	3.33333
6	156789	156926	3.66667	3
6	156955	157086	2.66667	6
6	157120	157263	8.33333	4.66667
6	157335	157472	5	2.33333
6	157495	157650	3.33333	2
6	158885	159006	3	2.66667
6	159011	159155	1.66667	2
6	159236	159392	6	11.3333
6	159388	159536	4.66667	5.66667
6	159569	159713	7	5
6	159722	159870	5	4.33333
6	159891	160036	2.33333	3
6	160079	160237	3.33333	1.66667
6	160214	160366	7.33333	8.66667
6	160802	160950	10.3333	2.66667
6	160974	161113	5	2.66667
6	161134	161290	3.33333	1.33333
6	161313	161441	4.66667	5
6	162567	162711	8	11.6667
6	162730	162877	6	4
6	162901	163024	2	1.33333
6	163040	163192	2.66667	2.66667
6	163217	163352	2.66667	3
6	163398	163545	0	2.33333
6	163515	163658	4.66667	5.66667
6	163676	163806	3	3.66667
6	163823	163963	2	4.33333
6	163990	164136	3	2.66667
6	164144	164281	4	3.66667
6	164324	164470	6	4
6	164524	164667	6.33333	6.33333
6	164696	164848	5.66667	5.33333
6	164942	165089	4.33333	3.66667
6	165120	165264	11.3333	4.33333
6	165284	165425	7.33333	4.33333
6	165423	165566	3	2
6	165628	165761	1.66667	1.33333
6	165906	166062	1.66667	1.66667
6	166057	166204	3.66667	1.66667
6	166249	166396	0	2
6	166390	166533	4.33333	4
6	166692	166826	2.33333	4
6	166818	166971	1.33333	2.33333
6	166987	167130	3	3.33333
6	167915	168062	7.66667	14.6667
6	168088	168243	10	11.6667
6	168276	168427	7	12
6	168460	168607	10	6.33333
6	168632	168775	8.66667	7
6	168830	168970	8.33333	4.33333
6	168991	169132	2.66667	5.66667
6	169149	169295	14.6667	7
6	169265	169412	3.5	0
6	169414	169561	2	0
6	169574	169725	2.66667	2.66667
6	169804	169942	2.33333	3.66667
6	169959	170107	7	7.66667
6	170125	170274	4	2.66667
6	170295	170440	7	5
6	170467	170608	2.33333	4.33333
6	170653	170800	2	0
6	170806	170949	2	3.33333
6	170986	171123	3.33333	3
6	171114	171261	2.33333	0
6	171404	171538	2.33333	3.33333
6	171560	171707	3	5.33333
6	171702	171844	4.66667	6.33333
6	171873	172032	3.66667	1.66667
6	172066	172210	5	2.66667
6	172184	172340	4	4
6	172486	172607	2	3
6	172682	172832	3.33333	3.33333
6	172838	172961	2	2.66667
6	172964	173121	1.66667	3
6	173159	173299	3.33333	3.33333
6	173311	173457	1.33333	1.33333
6	173472	173611	2.66667	2.33333
6	173631	173751	2.33333	4
6	173800	173957	3	2.33333
6	173971	174094	1.33333	3.33333
6	174120	174269	2	2
6	174284	174441	5	3.66667
6	174496	174646	4	8.33333
6	174688	174835	4	0
6	174811	174959	3	2.66667
6	175006	175160	2.66667	4
6	175182	175332	2.66667	2.33333
6	175462	175617	2	1.66667
6	175636	175780	4.33333	3
6	175806	175938	3.66667	3
6	175958	176118	3.33333	3
6	176113	176241	1.33333	3.33333
6	176225	176350	3.33333	5.33333
6	176504	176651	9.33333	0
6	176750	176903	11	6.66667
6	177007	177155	4	6.66667
6	177123	177281	3	4.66667
6	177277	177424	2	0
6	177406	177551	1.33333	1.5
6	177566	177713	0	2
6	178477	178635	1.66667	4
6	178614	178771	2	2.66667
6	178835	178955	1.66667	2.66667
6	178980	179127	4.33333	3.33333
6	179112	179259	0	2
6	179592	179748	1.33333	1.66667
6	179744	179899	4.66667	4
6	179921	180062	2.33333	3
6	180059	180213	1	2
6	180223	180371	5.33333	3
6	180392	180538	2	3.66667
6	180574	180732	5.33333	7
6	181291	181438	2.66667	0
6	181423	181568	4.66667	5
6	181555	181693	1.66667	1.66667
6	181934	182077	2	3.66667
6	182056	182203	1.66667	0
6	182163	182311	9.66667	8.33333
6	182318	182472	4.33333	9.33333
6	182481	182639	3.33333	7
6	182658	182790	4.66667	4
6	182809	182962	6	9.66667
6	183105	183251	6.66667	11.6667
6	183251	183388	5	3.33333
6	183414	183561	6	3.33333
6	183582	183734	9	5
6	183770	183921	9.66667	8.66667
6	183963	184108	8	11.3333
6	184155	184304	5	10
6	184428	184584	7.66667	8.33333
6	184617	184756	6.33333	3.33333
6	184794	184935	9.33333	8.66667
6	184965	185112	9.66667	7.33333
6	185159	185306	0	2.33333
6	185275	185425	3.66667	4.66667
6	185442	185591	7.66667	7.33333
6	185609	185758	4.66667	3.33333
6	185758	185898	2.33333	6
6	185965	186105	4	7
6	186278	186420	2.33333	2.33333
6	186457	186585	3.66667	2.33333
6	186605	186747	2.66667	3
6	186896	187029	2	2
6	187032	187164	1.33333	3
6	187210	187340	4	3.33333
6	187440	187587	0	2.66667
6	187774	187906	2.33333	2.66667
6	187960	188080	2.66667	1.66667
6	188110	188259	5.33333	4
6	188463	188602	3	2.66667
6	188653	188807	2.66667	2
6	188792	188939	0	3.66667
6	188940	189080	3	1.66667
6	189139	189290	3	6
6	189252	189399	0	2.66667
6	189463	189597	2.66667	1.33333
6	189595	189747	3	2.66667
6	189770	189921	5.33333	3
6	189915	190066	3.33333	2.33333
6	190120	190279	4	4
6	190256	190403	0	2.66667
6	190440	190584	3	2
6	190613	190763	4	2.66667
6	190786	190933	2.66667	0
6	190932	191087	7	3.66667
6	191123	191273	10.3333	9
6	191889	192033	11	9.33333
6	192043	192196	4	3
6	192213	192351	4	3.33333
6	192379	192526	0	8.33333
6	192523	192681	3	2.33333
6	192718	192854	2	2
6	192864	193011	6.66667	8.33333
6	193026	193171	11	9.33333
6	193210	193357	8.33333	6
6	193330	193479	2.66667	2
6	193568	193714	11.3333	15.3333
6	193778	193910	1.66667	2
6	193895	194049	2.33333	4.66667
6	194081	194234	8.33333	7
6	194240	194387	6	7.33333
6	194413	194556	11.6667	9
6	194674	194822	11.3333	6.66667
6	194849	195006	3.66667	4
6	195025	195168	2.33333	3
6	195184	195335	5.33333	10.6667
6	195375	195522	0	10.3333
6	195533	195680	0	9
6	195773	195920	3	0
6	195917	196063	6.66667	4.33333
6	196094	196231	9.66667	8
6	196244	196402	7.33333	8
6	196508	196655	7.66667	9
6	196684	196829	2.33333	3
6	196851	196991	3.33333	5
6	197013	197158	3.33333	3.66667
6	197159	197311	4.66667	7.66667
6	197371	197527	3	2
6	197491	197647	2	2
6	197673	197817	3	3.33333
6	197834	197987	2.66667	3.66667
6	198031	198178	4.33333	0
6	198192	198338	3.33333	2.33333
6	198356	198513	10.3333	11.3333
6	198535	198682	6.66667	6.66667
6	198712	198857	8	6.33333
6	198895	199043	9.66667	8
6	199079	199223	11	7
6	199233	199375	1.66667	1.33333
6	199484	199620	2.33333	2.66667
6	199661	199786	3.5	2
6	199883	200030	1.66667	0
6	199997	200120	3	1.66667
6	200155	200300	2.66667	2.33333
6	200344	200468	1.33333	3
6	200447	200585	2	1.66667
6	200583	200730	1.66667	0
6	200693	200840	0	1.66667
6	201124	201264	4	5.33333
6	201267	201423	5.33333	7.33333
6	201469	201613	4.66667	4.33333
6	201579	201726	2	2
6	201810	201967	2	3.33333
6	201999	202157	2.33333	2.33333
6	202137	202284	0	2
6	202317	202452	4.66667	2.33333
6	202472	202616	3.33333	3
6	202658	202798	2	3
6	202826	202972	10	6
6	202993	203138	5	7.33333
6	203153	203290	3.33333	5.66667
6	203321	203471	5	9.33333
6	203582	203723	2.66667	5
6	203763	203910	0	3.33333
6	203884	204029	4.33333	11.3333
6	204044	204184	6	9.33333
6	204180	204337	3	2.33333
6	204338	204483	6	4.66667
6	204529	204676	4.66667	4.33333
6	205215	205362	2.66667	0
6	205400	205551	3.33333	7.33333
6	205549	205692	2.66667	1.33333
6	205751	205904	2.66667	4.33333
6	205917	206056	5	6.33333
6	206072	206229	10	9
6	206244	206382	4	4.66667
6	206416	206565	7	6
6	206581	206733	5	5.66667
6	207357	207500	5.33333	9.66667
6	207523	207669	8.33333	11.3333
6	207700	207844	7.33333	8.33333
6	207869	208017	5.66667	3.5
6	208077	208221	8.33333	7
6	208184	208338	5	3
6	208414	208566	3.33333	5.33333
6	208560	208680	6.33333	2.33333
6	208741	208888	12	13.3333
6	208904	209050	2.66667	2.66667
6	209014	209151	5.33333	4
6	209185	209338	2.66667	3.33333
6	209371	209512	5.66667	3
6	209500	209655	2.33333	1.66667
6	209667	209817	10.3333	7.66667
6	209837	209979	6.66667	7.66667
6	210000	210144	3.66667	7.33333
6	210848	210995	0	5
6	210996	211145	9.33333	7
6	211162	211312	6	7
6	211308	211453	8	8
6	211471	211618	7.66667	5
6	211655	211788	1.66667	2.66667
6	211823	211958	2.66667	3
6	212036	212158	2	2.33333
6	212177	212316	6.33333	4
6	212324	212470	4.66667	4
6	212485	212628	7.66667	8.66667
6	212673	212821	5.66667	5.33333
6	212848	212989	6.33333	3.66667
6	213021	213148	3	5.33333
6	213159	213301	2.66667	5.5
6	213312	213455	2.66667	3.33333
6	213478	213622	7.33333	3
6	213677	213825	8.33333	7
6	213847	213974	2.66667	3.33333
6	214000	214145	4.33333	2.66667
6	214164	214312	1	3.33333
6	214308	214440	1.66667	2.33333
6	214433	214580	0	2.33333
6	214546	214697	2.33333	3.66667
6	214735	214882	2.66667	0
6	214882	215025	2	3
6	215054	215200	2	3.33333
6	215157	215304	2	0
6	215327	215468	3.33333	2
6	215586	215721	2	3.66667
6	215772	215915	3	3
6	215938	216085	3.66667	0
6	216118	216270	5.33333	5.33333
6	216260	216397	2.33333	3.33333
6	216554	216696	14.6667	7.66667
6	216718	216873	7	9.66667
6	216882	217033	4	3
6	217224	217357	1.33333	1.66667
6	217421	217570	2.33333	3
6	217584	217731	0	3.33333
6	217766	217919	1.66667	2.33333
6	217906	218052	2.66667	6.66667
6	218073	218217	2.33333	2.33333
6	218275	218422	3	0
6	218402	218542	3	3
6	218631	218770	1.66667	2.33333
6	218745	218892	0	4.66667
6	218872	219023	2	3.66667
6	219063	219210	0	2.33333
6	219219	219348	2.66667	2
6	219367	219511	1.33333	2.66667
6	219513	219670	2.66667	1.66667
6	219691	219832	10.3333	11
6	219854	219999	8.33333	15.6667
6	220022	220171	6.33333	9.66667
6	220235	220382	3	0
6	221482	221633	6.66667	7
6	221626	221762	4.66667	5.66667
6	221818	221958	1.66667	1.66667
6	222019	222163	5.33333	6
6	222178	222333	4.33333	5.66667
6	222365	222508	7.33333	8
6	222531	222686	4.66667	8.66667
6	222723	222869	12.3333	7
6	222874	223022	7.33333	8.33333
6	223159	223306	2	0
6	223323	223468	5.66667	4.66667
6	223499	223651	3	4
6	223690	223836	7.33333	4.66667
6	223891	224030	4	3.66667
6	224329	224478	2.66667	3.33333
6	224523	224661	1.5	1.66667
6	224683	224824	7.66667	10.6667
6	224946	225093	15	0
6	225123	225263	2	4.33333
6	225226	225373	0	5.33333
6	225356	225488	3	6.66667
6	225515	225673	3	11.3333
6	225692	225842	11	11.6667
6	225866	226018	6	11.6667
6	226040	226178	9.66667	4.33333
6	226184	226329	4.33333	4
6	226384	226529	9.66667	9.66667
6	226906	227055	10	3.33333
6	227021	227153	2.33333	1.66667
6	227233	227380	0	4.66667
6	227510	227651	8.33333	5
6	227686	227833	0	1.66667
6	227806	227932	1.33333	2.66667
6	227945	228103	3.66667	7.66667
6	228108	228254	3.66667	4.33333
6	228273	228415	3.66667	3.66667
6	228412	228558	3.66667	5
6	228581	228727	3	4.66667
6	228749	228887	1.66667	3.33333
6	228909	229059	5.33333	7
6	229073	229216	11.3333	10
6	229345	229495	15	9.33333
6	229515	229665	6.66667	4.33333
6	229683	229839	5.66667	2.66667
6	229862	230004	3.33333	1.66667
6	230010	230152	2	2
6	230292	230433	2.66667	4.33333
6	230548	230691	1.66667	2
6	230793	230925	4	2.33333
6	230911	231054	1.33333	2
6	231101	231248	0	2.33333
6	231262	231414	3.66667	2.66667
6	231433	231584	7	6.66667
6	231565	231712	3.66667	0
6	231673	231820	3	0
6	231776	231923	4.33333	0
6	232004	232150	2.66667	2.66667
6	232245	232392	6.33333	0
6	232587	232734	1.66667	3
6	232762	232909	2	0
6	232870	233018	3.33333	5
6	233039	233182	5.33333	3
6	233185	233340	1.66667	1
6	233361	233506	3	2.5
6	233527	233677	3.33333	2.66667
6	233695	233842	1.66667	0
6	233916	234057	2.33333	3.33333
6	234098	234235	2	2
6	234248	234393	2.33333	4
6	234414	234562	2.66667	1.33333
6	234586	234737	1.66667	1.33333
6	234736	234883	1.66667	0
6	234903	235058	3.66667	2.33333
6	235155	235302	1.66667	0
6	235380	235527	0	1.66667
6	235507	235645	1.66667	3
6	235881	236035	3.33333	1.33333
6	236166	236304	3	2.33333
6	236281	236428	0	2
6	236415	236539	2.33333	1.33333
6	236683	236830	2.33333	0
6	236805	236942	3.33333	2
6	236956	237101	3.66667	2.66667
6	237303	237454	2.33333	4.66667
6	237492	237625	4.66667	5
6	237638	237779	4.33333	6
6	237802	237947	2.33333	2.33333
6	237964	238111	3	4.33333
6	238144	238280	4.33333	8.33333
6	238372	238513	10	8
6	238546	238683	6	5.33333
6	238712	238855	6	7.33333
6	238869	239011	7.33333	8
6	239042	239193	3.33333	4.66667
6	239217	239357	3.33333	5
6	239383	239539	6.66667	9.66667
6	239542	239689	6.33333	3
6	239710	239863	4	3.66667
6	239979	240110	2.66667	2.33333
6	240092	240248	3.66667	3.33333
6	240248	240378	3.33333	4.33333
6	240368	240524	2.66667	2.66667
6	240539	240678	1.33333	2.66667
6	240664	240816	6.33333	4.33333
6	240841	240986	2.33333	2
6	240996	241141	4.33333	5
6	241155	241302	7	9.66667
6	241327	241475	10.6667	5
6	241587	241729	5.33333	9.33333
6	241759	241906	2	3
6	241939	242075	4	7.33333
6	242095	242252	6.33333	6.66667
6	242270	242414	5	7
6	242446	242572	4.33333	4.66667
6	242597	242728	2.66667	1.66667
6	242777	242931	2.66667	2.33333
6	243072	243216	2	2
6	243341	243475	3.66667	3.33333
6	243497	243657	7.33333	15
6	243691	243839	3.66667	6
6	243857	244002	4	3
6	244030	244179	7	7
6	244243	244383	9.66667	5.33333
6	244433	244573	4	3.66667
6	244568	244714	2.33333	2.66667
6	244715	244873	3	3.66667
6	244888	245028	7.33333	7.66667
6	245057	245200	9.66667	9
6	245259	245410	13.6667	9.66667
6	245431	245580	8	6.66667
6	245607	245756	12.6667	4.66667
6	245782	245924	10.6667	7.66667
6	246063	246208	11.6667	5
6	246231	246375	11.6667	5.66667
6	246401	246543	3	5.66667
6	246559	246689	4	4.66667
6	246707	246852	3	3
6	246881	247028	1.66667	0
6	247003	247153	2	2
6	247246	247388	2.33333	5
6	247381	247526	1.5	3.33333
6	247523	247666	5.66667	5.33333
6	247687	247831	1.66667	3.33333
6	247868	248012	3.66667	2.66667
6	247991	248139	2	1.33333
6	248314	248457	2	2.33333
6	248500	248647	5.66667	4
6	248662	248785	3	2.33333
6	248779	248938	2	1.33333
6	249168	249301	2.33333	5.33333
6	249311	249454	7.33333	4.33333
6	249468	249600	4	3.33333
6	249622	249749	2.33333	2.66667
6	249785	249929	4.66667	5.66667
6	250072	250217	5.66667	2
6	250236	250378	6.33333	11
6	250411	250544	5.33333	4.66667
6	250567	250708	3.66667	7.33333
6	250741	250882	5	1.66667
6	250894	251030	2.66667	3.33333
6	251054	251198	9.66667	5.33333
6	251215	251368	3	7.33333
6	251373	251520	4	5
6	251541	251691	8	7.66667
6	251706	251848	7	9.33333
6	251863	252010	2	0
6	251976	252124	3	3.33333
6	252143	252295	4	4.66667
6	252424	252572	8.33333	7.33333
6	252589	252737	5	4.66667
6	252765	252906	2.33333	1.33333
6	252893	253026	2	2.66667
6	253051	253192	2.33333	1.66667
6	253182	253310	2.66667	1.33333
6	253598	253735	4.33333	2.66667
6	253784	253925	3.33333	6.33333
6	253962	254099	2	2.66667
6	254099	254237	2.33333	3.33333
6	254252	254405	5.66667	3
6	254440	254593	5.66667	3
6	254638	254785	0	4.33333
6	254775	254923	5.66667	3
6	254898	255045	0	2.33333
6	255111	255231	2	1.33333
6	255236	255383	1.66667	0
6	255364	255511	0	3.33333
6	255473	255627	4.66667	5
6	255820	255969	3.33333	2
6	255965	256100	3.33333	5
6	256139	256292	8	6.33333
6	256436	256565	3	2.33333
6	256567	256702	3.33333	4.33333
6	256761	256917	4.66667	7.33333
6	256893	257032	2.33333	3.33333
6	256999	257143	4	3.66667
6	257201	257350	7.33333	4
6	257370	257518	3.33333	4
6	257534	257673	5	4.66667
6	257705	257849	2.33333	2.66667
6	257883	258025	4	4
6	258058	258201	3.66667	4.66667
6	258275	258405	2.66667	3
6	258421	258542	2.33333	2.33333
6	258587	258734	1.66667	0
6	258690	258837	3.66667	0
6	258814	258961	3	0
6	259002	259127	6	5.66667
6	259095	259242	2	0
6	259290	259447	4.66667	3.33333
6	259435	259584	3.33333	4.33333
6	259623	259756	3.66667	2.66667
6	259795	259939	3.66667	3
6	259942	260074	2.33333	2
6	260142	260279	3.33333	2.66667
6	260308	260460	2	3
6	260444	260591	0	2
6	260594	260751	3.33333	2.33333
6	260768	260915	3	0
6	260957	261093	3	2.33333
6	261114	261239	2.33333	1.66667
6	261698	261839	5.66667	8.66667
6	261866	262006	4.33333	4.33333
6	262032	262177	5	5.66667
6	262209	262343	1.66667	5.33333
6	262381	262531	4.33333	3
6	262550	262692	2.66667	2
6	262715	262861	5.33333	6.66667
6	262845	262986	3.33333	3.33333
6	263016	263164	6	4
6	263184	263338	3	1.66667
6	263297	263444	0	5
6	263478	263599	1.66667	1.66667
6	263582	263738	2.66667	3.66667
6	263857	264004	0	1.66667
6	264022	264149	5	2.66667
6	264196	264325	4	3
6	264349	264501	7.66667	7
6	264524	264674	5.33333	4.33333
6	264689	264827	3	3.66667
6	264828	264961	4	3.33333
6	264993	265151	2.66667	2.66667
6	265187	265322	3.66667	2.5
6	265425	265572	0	3
6	265673	265829	2	3.33333
6	265873	266024	4	6.66667
6	265989	266141	4.66667	3.66667
6	266184	266315	2.33333	1.33333
6	266407	266554	4.33333	9.66667
6	266584	266729	4.33333	4.33333
6	266730	266870	2.66667	3.66667
6	266928	267059	1.66667	1.66667
6	267025	267172	2.33333	0
6	267130	267277	4.33333	0
6	267256	267387	1.33333	1.66667
6	267355	267488	1.33333	2.66667
6	267488	267635	4.66667	0
6	267692	267839	3.66667	0
6	267873	268020	3	5.33333
6	268044	268187	1.5	1.33333
6	268219	268360	2.66667	4.66667
6	268386	268531	1.66667	1.33333
6	268946	269096	2	2
6	269070	269205	2	2.33333
6	269250	269397	0	3
